"mu","sigma","item_overlap","class_overlap","add_k","n_preferred","seed","ob_nobs","ow_nobs"
100,1,0.6,0.4,0.5,50,29,36,23
100,1,0.6,0.4,0.5,50,30,15,23
100,1,0.6,0.4,0.5,50,31,6,23
100,1,0.6,0.4,0.5,50,32,15,23
100,1,0.6,0.4,0.5,50,33,23,23
100,1,0.6,0.4,0.5,50,34,23,23
100,1,0.6,0.4,0.5,50,35,23,23
100,1,0.6,0.4,0.5,50,36,15,23
100,1,0.6,0.4,0.5,50,37,15,23
100,1,0.6,0.4,0.5,50,38,15,23
100,1,0.6,0.4,0.5,50,39,15,23
100,1,0.6,0.4,0.5,50,40,36,23
100,1,0.6,0.4,0.5,50,41,36,23
100,1,0.6,0.4,0.5,50,42,23,23
100,1,0.6,0.4,0.5,50,43,23,23
100,1,0.6,0.4,0.5,50,44,15,23
100,1,0.6,0.4,0.5,50,45,23,23
100,1,0.6,0.4,0.5,50,46,23,23
100,1,0.6,0.4,0.5,50,47,23,23
100,1,0.6,0.4,0.5,50,48,36,23
100,1,0.6,0.4,0.5,50,49,23,23
100,1,0.6,0.4,0.5,50,50,36,23
10,1.5,0.6,0.4,0.5,50,1,217,23
10,1.5,0.6,0.4,0.5,50,2,NA,23
10,1.5,0.6,0.4,0.5,50,3,NA,23
10,1.5,0.6,0.4,0.5,50,4,NA,23
10,1.5,0.6,0.4,0.5,50,5,NA,23
10,1.5,0.6,0.4,0.5,50,6,340,23
10,1.5,0.6,0.4,0.5,50,7,2040,23
10,1.5,0.6,0.4,0.5,50,8,NA,23
10,1.5,0.6,0.4,0.5,50,9,5000,23
10,1.5,0.6,0.4,0.5,50,10,NA,23
10,1.5,0.6,0.4,0.5,50,11,340,23
10,1.5,0.6,0.4,0.5,50,12,340,23
10,1.5,0.6,0.4,0.5,50,13,NA,23
10,1.5,0.6,0.4,0.5,50,14,NA,23
10,1.5,0.6,0.4,0.5,50,15,139,23
10,1.5,0.6,0.4,0.5,50,16,NA,23
10,1.5,0.6,0.4,0.5,50,17,2040,23
10,1.5,0.6,0.4,0.5,50,18,532,23
10,1.5,0.6,0.4,0.5,50,19,36,23
10,1.5,0.6,0.4,0.5,50,20,NA,23
10,1.5,0.6,0.4,0.5,50,21,532,23
10,1.5,0.6,0.4,0.5,50,22,NA,23
10,1.5,0.6,0.4,0.5,50,23,NA,23
10,1.5,0.6,0.4,0.5,50,24,NA,23
10,1.5,0.6,0.4,0.5,50,25,NA,23
10,1.5,0.6,0.4,0.5,50,26,340,23
10,1.5,0.6,0.4,0.5,50,27,NA,23
10,1.5,0.6,0.4,0.5,50,28,832,23
10,1.5,0.6,0.4,0.5,50,29,340,23
10,1.5,0.6,0.4,0.5,50,30,NA,23
10,1.5,0.6,0.4,0.5,50,31,NA,23
10,1.5,0.6,0.4,0.5,50,32,23,23
10,1.5,0.6,0.4,0.5,50,33,340,23
10,1.5,0.6,0.4,0.5,50,34,532,23
10,1.5,0.6,0.4,0.5,50,35,NA,23
10,1.5,0.6,0.4,0.5,50,36,217,23
10,1.5,0.6,0.4,0.5,50,37,340,23
10,1.5,0.6,0.4,0.5,50,38,NA,23
10,1.5,0.6,0.4,0.5,50,39,832,23
10,1.5,0.6,0.4,0.5,50,40,532,23
10,1.5,0.6,0.4,0.5,50,41,340,23
10,1.5,0.6,0.4,0.5,50,42,NA,23
10,1.5,0.6,0.4,0.5,50,43,532,23
10,1.5,0.6,0.4,0.5,50,44,NA,23
10,1.5,0.6,0.4,0.5,50,45,57,23
10,1.5,0.6,0.4,0.5,50,46,NA,23
10,1.5,0.6,0.4,0.5,50,47,532,23
10,1.5,0.6,0.4,0.5,50,48,532,23
10,1.5,0.6,0.4,0.5,50,49,532,23
10,1.5,0.6,0.4,0.5,50,50,NA,23
30,1.5,0.6,0.4,0.5,50,1,36,23
30,1.5,0.6,0.4,0.5,50,2,217,23
30,1.5,0.6,0.4,0.5,50,3,139,23
30,1.5,0.6,0.4,0.5,50,4,217,23
30,1.5,0.6,0.4,0.5,50,5,88,23
30,1.5,0.6,0.4,0.5,50,6,57,23
30,1.5,0.6,0.4,0.5,50,7,88,23
30,1.5,0.6,0.4,0.5,50,8,217,23
30,1.5,0.6,0.4,0.5,50,9,57,23
30,1.5,0.6,0.4,0.5,50,10,57,23
30,1.5,0.6,0.4,0.5,50,11,57,23
30,1.5,0.6,0.4,0.5,50,12,57,23
30,1.5,0.6,0.4,0.5,50,13,139,23
30,1.5,0.6,0.4,0.5,50,14,139,23
30,1.5,0.6,0.4,0.5,50,15,57,23
30,1.5,0.6,0.4,0.5,50,16,217,23
30,1.5,0.6,0.4,0.5,50,17,139,23
30,1.5,0.6,0.4,0.5,50,18,88,23
30,1.5,0.6,0.4,0.5,50,19,23,23
30,1.5,0.6,0.4,0.5,50,20,88,23
30,1.5,0.6,0.4,0.5,50,21,23,23
30,1.5,0.6,0.4,0.5,50,22,139,23
30,1.5,0.6,0.4,0.5,50,23,217,23
30,1.5,0.6,0.4,0.5,50,24,88,23
30,1.5,0.6,0.4,0.5,50,25,88,23
30,1.5,0.6,0.4,0.5,50,26,57,23
30,1.5,0.6,0.4,0.5,50,27,88,23
30,1.5,0.6,0.4,0.5,50,28,139,23
30,1.5,0.6,0.4,0.5,50,29,88,23
30,1.5,0.6,0.4,0.5,50,30,139,23
30,1.5,0.6,0.4,0.5,50,31,139,23
30,1.5,0.6,0.4,0.5,50,32,23,23
30,1.5,0.6,0.4,0.5,50,33,139,23
30,1.5,0.6,0.4,0.5,50,34,88,23
30,1.5,0.6,0.4,0.5,50,35,139,23
30,1.5,0.6,0.4,0.5,50,36,57,23
30,1.5,0.6,0.4,0.5,50,37,88,23
30,1.5,0.6,0.4,0.5,50,38,88,23
30,1.5,0.6,0.4,0.5,50,39,88,23
30,1.5,0.6,0.4,0.5,50,40,88,23
30,1.5,0.6,0.4,0.5,50,41,57,23
30,1.5,0.6,0.4,0.5,50,42,88,23
30,1.5,0.6,0.4,0.5,50,43,139,23
30,1.5,0.6,0.4,0.5,50,44,139,23
30,1.5,0.6,0.4,0.5,50,45,36,23
30,1.5,0.6,0.4,0.5,50,46,217,23
30,1.5,0.6,0.4,0.5,50,47,139,23
30,1.5,0.6,0.4,0.5,50,48,57,23
30,1.5,0.6,0.4,0.5,50,49,88,23
30,1.5,0.6,0.4,0.5,50,50,139,23
60,1.5,0.6,0.4,0.5,50,1,36,23
60,1.5,0.6,0.4,0.5,50,2,88,23
60,1.5,0.6,0.4,0.5,50,3,88,23
60,1.5,0.6,0.4,0.5,50,4,57,23
60,1.5,0.6,0.4,0.5,50,5,9,23
60,1.5,0.6,0.4,0.5,50,6,15,23
60,1.5,0.6,0.4,0.5,50,7,57,23
60,1.5,0.6,0.4,0.5,50,8,57,23
60,1.5,0.6,0.4,0.5,50,9,36,23
60,1.5,0.6,0.4,0.5,50,10,36,23
60,1.5,0.6,0.4,0.5,50,11,36,23
60,1.5,0.6,0.4,0.5,50,12,57,23
60,1.5,0.6,0.4,0.5,50,13,57,23
60,1.5,0.6,0.4,0.5,50,14,36,23
60,1.5,0.6,0.4,0.5,50,15,57,23
60,1.5,0.6,0.4,0.5,50,16,88,23
60,1.5,0.6,0.4,0.5,50,17,88,23
60,1.5,0.6,0.4,0.5,50,18,23,23
60,1.5,0.6,0.4,0.5,50,19,23,23
60,1.5,0.6,0.4,0.5,50,20,57,23
60,1.5,0.6,0.4,0.5,50,21,88,23
60,1.5,0.6,0.4,0.5,50,22,36,23
60,1.5,0.6,0.4,0.5,50,23,88,23
60,1.5,0.6,0.4,0.5,50,24,36,23
60,1.5,0.6,0.4,0.5,50,25,36,23
60,1.5,0.6,0.4,0.5,50,26,57,23
60,1.5,0.6,0.4,0.5,50,27,88,23
60,1.5,0.6,0.4,0.5,50,28,88,23
60,1.5,0.6,0.4,0.5,50,29,88,23
60,1.5,0.6,0.4,0.5,50,30,57,23
60,1.5,0.6,0.4,0.5,50,31,57,23
60,1.5,0.6,0.4,0.5,50,32,36,23
60,1.5,0.6,0.4,0.5,50,33,57,23
60,1.5,0.6,0.4,0.5,50,34,57,23
60,1.5,0.6,0.4,0.5,50,35,88,23
60,1.5,0.6,0.4,0.5,50,36,57,23
60,1.5,0.6,0.4,0.5,50,37,36,23
60,1.5,0.6,0.4,0.5,50,38,23,23
60,1.5,0.6,0.4,0.5,50,39,57,23
60,1.5,0.6,0.4,0.5,50,40,57,23
60,1.5,0.6,0.4,0.5,50,41,57,23
60,1.5,0.6,0.4,0.5,50,42,88,23
60,1.5,0.6,0.4,0.5,50,43,57,23
60,1.5,0.6,0.4,0.5,50,44,57,23
60,1.5,0.6,0.4,0.5,50,45,57,23
60,1.5,0.6,0.4,0.5,50,46,88,23
60,1.5,0.6,0.4,0.5,50,47,139,23
60,1.5,0.6,0.4,0.5,50,48,57,23
60,1.5,0.6,0.4,0.5,50,49,57,23
60,1.5,0.6,0.4,0.5,50,50,88,23
100,1.5,0.6,0.4,0.5,50,1,23,23
100,1.5,0.6,0.4,0.5,50,2,88,23
100,1.5,0.6,0.4,0.5,50,3,36,23
100,1.5,0.6,0.4,0.5,50,4,88,23
100,1.5,0.6,0.4,0.5,50,5,36,23
100,1.5,0.6,0.4,0.5,50,6,23,23
100,1.5,0.6,0.4,0.5,50,7,57,23
100,1.5,0.6,0.4,0.5,50,8,57,23
100,1.5,0.6,0.4,0.5,50,9,23,23
100,1.5,0.6,0.4,0.5,50,10,36,23
100,1.5,0.6,0.4,0.5,50,11,36,23
100,1.5,0.6,0.4,0.5,50,12,57,23
100,1.5,0.6,0.4,0.5,50,13,57,23
100,1.5,0.6,0.4,0.5,50,14,36,23
100,1.5,0.6,0.4,0.5,50,15,23,23
100,1.5,0.6,0.4,0.5,50,16,88,23
100,1.5,0.6,0.4,0.5,50,17,36,23
100,1.5,0.6,0.4,0.5,50,18,15,23
100,1.5,0.6,0.4,0.5,50,19,15,23
100,1.5,0.6,0.4,0.5,50,20,57,23
100,1.5,0.6,0.4,0.5,50,21,88,23
100,1.5,0.6,0.4,0.5,50,22,36,23
100,1.5,0.6,0.4,0.5,50,23,88,23
100,1.5,0.6,0.4,0.5,50,24,88,23
100,1.5,0.6,0.4,0.5,50,25,23,23
100,1.5,0.6,0.4,0.5,50,26,23,23
100,1.5,0.6,0.4,0.5,50,27,36,23
100,1.5,0.6,0.4,0.5,50,28,57,23
100,1.5,0.6,0.4,0.5,50,29,57,23
100,1.5,0.6,0.4,0.5,50,30,36,23
100,1.5,0.6,0.4,0.5,50,31,36,23
100,1.5,0.6,0.4,0.5,50,32,23,23
100,1.5,0.6,0.4,0.5,50,33,57,23
100,1.5,0.6,0.4,0.5,50,34,36,23
100,1.5,0.6,0.4,0.5,50,35,57,23
100,1.5,0.6,0.4,0.5,50,36,57,23
100,1.5,0.6,0.4,0.5,50,37,23,23
100,1.5,0.6,0.4,0.5,50,38,57,23
100,1.5,0.6,0.4,0.5,50,39,36,23
100,1.5,0.6,0.4,0.5,50,40,23,23
100,1.5,0.6,0.4,0.5,50,41,36,23
100,1.5,0.6,0.4,0.5,50,42,57,23
100,1.5,0.6,0.4,0.5,50,43,36,23
100,1.5,0.6,0.4,0.5,50,44,36,23
100,1.5,0.6,0.4,0.5,50,45,23,23
100,1.5,0.6,0.4,0.5,50,46,36,23
100,1.5,0.6,0.4,0.5,50,47,57,23
100,1.5,0.6,0.4,0.5,50,48,36,23
100,1.5,0.6,0.4,0.5,50,49,36,23
100,1.5,0.6,0.4,0.5,50,50,57,23
10,0.5,0.7,0.4,0.5,50,1,57,23
10,0.5,0.7,0.4,0.5,50,2,57,23
10,0.5,0.7,0.4,0.5,50,3,57,23
10,0.5,0.7,0.4,0.5,50,4,57,23
10,0.5,0.7,0.4,0.5,50,5,36,23
10,0.5,0.7,0.4,0.5,50,6,23,23
10,0.5,0.7,0.4,0.5,50,7,36,23
10,0.5,0.7,0.4,0.5,50,8,57,23
10,0.5,0.7,0.4,0.5,50,9,36,23
10,0.5,0.7,0.4,0.5,50,10,36,23
10,0.5,0.7,0.4,0.5,50,11,36,23
10,0.5,0.7,0.4,0.5,50,12,36,23
10,0.5,0.7,0.4,0.5,50,13,57,23
10,0.5,0.7,0.4,0.5,50,14,36,23
10,0.5,0.7,0.4,0.5,50,15,36,23
10,0.5,0.7,0.4,0.5,50,16,23,23
10,0.5,0.7,0.4,0.5,50,17,57,23
10,0.5,0.7,0.4,0.5,50,18,57,23
10,0.5,0.7,0.4,0.5,50,19,36,23
10,0.5,0.7,0.4,0.5,50,20,57,23
10,0.5,0.7,0.4,0.5,50,21,57,23
10,0.5,0.7,0.4,0.5,50,22,57,23
10,0.5,0.7,0.4,0.5,50,23,36,23
10,0.5,0.7,0.4,0.5,50,24,36,23
10,0.5,0.7,0.4,0.5,50,25,23,23
10,0.5,0.7,0.4,0.5,50,26,36,23
10,0.5,0.7,0.4,0.5,50,27,36,23
10,0.5,0.7,0.4,0.5,50,28,36,23
10,0.5,0.7,0.4,0.5,50,29,57,23
10,0.5,0.7,0.4,0.5,50,30,36,23
10,0.5,0.7,0.4,0.5,50,31,36,23
10,0.5,0.7,0.4,0.5,50,32,57,23
10,0.5,0.7,0.4,0.5,50,33,36,23
10,0.5,0.7,0.4,0.5,50,34,57,23
10,0.5,0.7,0.4,0.5,50,35,36,23
10,0.5,0.7,0.4,0.5,50,36,57,23
10,0.5,0.7,0.4,0.5,50,37,57,23
10,0.5,0.7,0.4,0.5,50,38,57,23
10,0.5,0.7,0.4,0.5,50,39,36,23
10,0.5,0.7,0.4,0.5,50,40,36,23
10,0.5,0.7,0.4,0.5,50,41,57,23
10,0.5,0.7,0.4,0.5,50,42,36,23
10,0.5,0.7,0.4,0.5,50,43,36,23
10,0.5,0.7,0.4,0.5,50,44,23,23
10,0.5,0.7,0.4,0.5,50,45,36,23
10,0.5,0.7,0.4,0.5,50,46,36,23
10,0.5,0.7,0.4,0.5,50,47,36,23
10,0.5,0.7,0.4,0.5,50,48,36,23
10,0.5,0.7,0.4,0.5,50,49,36,23
10,0.5,0.7,0.4,0.5,50,50,23,23
30,0.5,0.7,0.4,0.5,50,1,15,23
30,0.5,0.7,0.4,0.5,50,2,15,23
30,0.5,0.7,0.4,0.5,50,3,15,23
30,0.5,0.7,0.4,0.5,50,4,23,23
30,0.5,0.7,0.4,0.5,50,5,23,23
30,0.5,0.7,0.4,0.5,50,6,15,23
30,0.5,0.7,0.4,0.5,50,7,15,23
30,0.5,0.7,0.4,0.5,50,8,23,23
30,0.5,0.7,0.4,0.5,50,9,23,23
30,0.5,0.7,0.4,0.5,50,10,15,23
30,0.5,0.7,0.4,0.5,50,11,15,23
30,0.5,0.7,0.4,0.5,50,12,15,23
30,0.5,0.7,0.4,0.5,50,13,23,23
30,0.5,0.7,0.4,0.5,50,14,15,23
30,0.5,0.7,0.4,0.5,50,15,15,23
30,0.5,0.7,0.4,0.5,50,16,15,23
30,0.5,0.7,0.4,0.5,50,17,23,23
30,0.5,0.7,0.4,0.5,50,18,23,23
30,0.5,0.7,0.4,0.5,50,19,15,23
30,0.5,0.7,0.4,0.5,50,20,15,23
30,0.5,0.7,0.4,0.5,50,21,15,23
30,0.5,0.7,0.4,0.5,50,22,15,23
30,0.5,0.7,0.4,0.5,50,23,15,23
30,0.5,0.7,0.4,0.5,50,24,15,23
30,0.5,0.7,0.4,0.5,50,25,15,23
30,0.5,0.7,0.4,0.5,50,26,15,23
30,0.5,0.7,0.4,0.5,50,27,23,23
30,0.5,0.7,0.4,0.5,50,28,23,23
30,0.5,0.7,0.4,0.5,50,29,23,23
30,0.5,0.7,0.4,0.5,50,30,15,23
30,0.5,0.7,0.4,0.5,50,31,15,23
30,0.5,0.7,0.4,0.5,50,32,15,23
30,0.5,0.7,0.4,0.5,50,33,15,23
30,0.5,0.7,0.4,0.5,50,34,15,23
30,0.5,0.7,0.4,0.5,50,35,15,23
30,0.5,0.7,0.4,0.5,50,36,15,23
30,0.5,0.7,0.4,0.5,50,37,15,23
30,0.5,0.7,0.4,0.5,50,38,23,23
30,0.5,0.7,0.4,0.5,50,39,23,23
30,0.5,0.7,0.4,0.5,50,40,15,23
30,0.5,0.7,0.4,0.5,50,41,23,23
30,0.5,0.7,0.4,0.5,50,42,15,23
30,0.5,0.7,0.4,0.5,50,43,23,23
30,0.5,0.7,0.4,0.5,50,44,23,23
30,0.5,0.7,0.4,0.5,50,45,23,23
30,0.5,0.7,0.4,0.5,50,46,15,23
30,0.5,0.7,0.4,0.5,50,47,15,23
30,0.5,0.7,0.4,0.5,50,48,15,23
30,0.5,0.7,0.4,0.5,50,49,15,23
30,0.5,0.7,0.4,0.5,50,50,15,23
60,0.5,0.7,0.4,0.5,50,1,15,23
60,0.5,0.7,0.4,0.5,50,2,6,23
60,0.5,0.7,0.4,0.5,50,3,9,23
60,0.5,0.7,0.4,0.5,50,4,15,23
60,0.5,0.7,0.4,0.5,50,5,15,23
60,0.5,0.7,0.4,0.5,50,6,15,23
60,0.5,0.7,0.4,0.5,50,7,15,23
60,0.5,0.7,0.4,0.5,50,8,15,23
60,0.5,0.7,0.4,0.5,50,9,15,23
60,0.5,0.7,0.4,0.5,50,10,15,23
60,0.5,0.7,0.4,0.5,50,11,9,23
60,0.5,0.7,0.4,0.5,50,12,15,23
60,0.5,0.7,0.4,0.5,50,13,15,23
60,0.5,0.7,0.4,0.5,50,14,15,23
60,0.5,0.7,0.4,0.5,50,15,15,23
60,0.5,0.7,0.4,0.5,50,16,15,23
60,0.5,0.7,0.4,0.5,50,17,15,23
60,0.5,0.7,0.4,0.5,50,18,15,23
60,0.5,0.7,0.4,0.5,50,19,15,23
60,0.5,0.7,0.4,0.5,50,20,15,23
60,0.5,0.7,0.4,0.5,50,21,15,23
60,0.5,0.7,0.4,0.5,50,22,15,23
60,0.5,0.7,0.4,0.5,50,23,15,23
60,0.5,0.7,0.4,0.5,50,24,15,23
60,0.5,0.7,0.4,0.5,50,25,9,23
60,0.5,0.7,0.4,0.5,50,26,9,23
60,0.5,0.7,0.4,0.5,50,27,15,23
60,0.5,0.7,0.4,0.5,50,28,15,23
60,0.5,0.7,0.4,0.5,50,29,15,23
60,0.5,0.7,0.4,0.5,50,30,9,23
60,0.5,0.7,0.4,0.5,50,31,15,23
60,0.5,0.7,0.4,0.5,50,32,15,23
60,0.5,0.7,0.4,0.5,50,33,9,23
60,0.5,0.7,0.4,0.5,50,34,9,23
60,0.5,0.7,0.4,0.5,50,35,15,23
60,0.5,0.7,0.4,0.5,50,36,15,23
60,0.5,0.7,0.4,0.5,50,37,9,23
60,0.5,0.7,0.4,0.5,50,38,15,23
60,0.5,0.7,0.4,0.5,50,39,15,23
60,0.5,0.7,0.4,0.5,50,40,15,23
60,0.5,0.7,0.4,0.5,50,41,15,23
60,0.5,0.7,0.4,0.5,50,42,6,23
60,0.5,0.7,0.4,0.5,50,43,15,23
60,0.5,0.7,0.4,0.5,50,44,15,23
60,0.5,0.7,0.4,0.5,50,45,15,23
60,0.5,0.7,0.4,0.5,50,46,9,23
60,0.5,0.7,0.4,0.5,50,47,15,23
60,0.5,0.7,0.4,0.5,50,48,9,23
60,0.5,0.7,0.4,0.5,50,49,15,23
60,0.5,0.7,0.4,0.5,50,50,15,23
100,0.5,0.7,0.4,0.5,50,1,15,23
100,0.5,0.7,0.4,0.5,50,2,6,23
100,0.5,0.7,0.4,0.5,50,3,15,23
100,0.5,0.7,0.4,0.5,50,4,9,23
100,0.5,0.7,0.4,0.5,50,5,9,23
100,0.5,0.7,0.4,0.5,50,6,15,23
100,0.5,0.7,0.4,0.5,50,7,15,23
100,0.5,0.7,0.4,0.5,50,8,15,23
100,0.5,0.7,0.4,0.5,50,9,15,23
100,0.5,0.7,0.4,0.5,50,10,15,23
100,0.5,0.7,0.4,0.5,50,11,9,23
100,0.5,0.7,0.4,0.5,50,12,9,23
100,0.5,0.7,0.4,0.5,50,13,15,23
100,0.5,0.7,0.4,0.5,50,14,9,23
100,0.5,0.7,0.4,0.5,50,15,15,23
100,0.5,0.7,0.4,0.5,50,16,9,23
100,0.5,0.7,0.4,0.5,50,17,15,23
100,0.5,0.7,0.4,0.5,50,18,15,23
100,0.5,0.7,0.4,0.5,50,19,15,23
100,0.5,0.7,0.4,0.5,50,20,15,23
100,0.5,0.7,0.4,0.5,50,21,15,23
100,0.5,0.7,0.4,0.5,50,22,15,23
100,0.5,0.7,0.4,0.5,50,23,9,23
100,0.5,0.7,0.4,0.5,50,24,9,23
100,0.5,0.7,0.4,0.5,50,25,9,23
100,0.5,0.7,0.4,0.5,50,26,9,23
100,0.5,0.7,0.4,0.5,50,27,15,23
100,0.5,0.7,0.4,0.5,50,28,15,23
100,0.5,0.7,0.4,0.5,50,29,15,23
100,0.5,0.7,0.4,0.5,50,30,9,23
100,0.5,0.7,0.4,0.5,50,31,9,23
100,0.5,0.7,0.4,0.5,50,32,15,23
100,0.5,0.7,0.4,0.5,50,33,9,23
100,0.5,0.7,0.4,0.5,50,34,15,23
100,0.5,0.7,0.4,0.5,50,35,9,23
100,0.5,0.7,0.4,0.5,50,36,9,23
100,0.5,0.7,0.4,0.5,50,37,9,23
100,0.5,0.7,0.4,0.5,50,38,9,23
100,0.5,0.7,0.4,0.5,50,39,15,23
100,0.5,0.7,0.4,0.5,50,40,15,23
100,0.5,0.7,0.4,0.5,50,41,15,23
100,0.5,0.7,0.4,0.5,50,42,9,23
100,0.5,0.7,0.4,0.5,50,43,9,23
100,0.5,0.7,0.4,0.5,50,44,15,23
100,0.5,0.7,0.4,0.5,50,45,15,23
100,0.5,0.7,0.4,0.5,50,46,9,23
100,0.5,0.7,0.4,0.5,50,47,15,23
100,0.5,0.7,0.4,0.5,50,48,15,23
100,0.5,0.7,0.4,0.5,50,49,9,23
100,0.5,0.7,0.4,0.5,50,50,15,23
10,1,0.7,0.4,0.5,50,1,57,23
10,1,0.7,0.4,0.5,50,2,88,23
10,1,0.7,0.4,0.5,50,3,36,23
10,1,0.7,0.4,0.5,50,4,57,23
10,1,0.7,0.4,0.5,50,5,36,23
10,1,0.7,0.4,0.5,50,6,57,23
10,1,0.7,0.4,0.5,50,7,57,23
10,1,0.7,0.4,0.5,50,8,57,23
10,1,0.7,0.4,0.5,50,9,88,23
10,1,0.7,0.4,0.5,50,10,57,23
10,1,0.7,0.4,0.5,50,11,57,23
10,1,0.7,0.4,0.5,50,12,57,23
10,1,0.7,0.4,0.5,50,13,88,23
10,1,0.7,0.4,0.5,50,14,57,23
10,1,0.7,0.4,0.5,50,15,57,23
10,1,0.7,0.4,0.5,50,16,57,23
10,1,0.7,0.4,0.5,50,17,57,23
10,1,0.7,0.4,0.5,50,18,88,23
10,1,0.7,0.4,0.5,50,19,36,23
10,1,0.7,0.4,0.5,50,20,57,23
10,1,0.7,0.4,0.5,50,21,57,23
10,1,0.7,0.4,0.5,50,22,57,23
10,1,0.7,0.4,0.5,50,23,36,23
10,1,0.7,0.4,0.5,50,24,57,23
10,1,0.7,0.4,0.5,50,25,57,23
10,1,0.7,0.4,0.5,50,26,15,23
10,1,0.7,0.4,0.5,50,27,23,23
10,1,0.7,0.4,0.5,50,28,15,23
10,1,0.7,0.4,0.5,50,29,88,23
10,1,0.7,0.4,0.5,50,30,88,23
10,1,0.7,0.4,0.5,50,31,57,23
10,1,0.7,0.4,0.5,50,32,36,23
10,1,0.7,0.4,0.5,50,33,57,23
10,1,0.7,0.4,0.5,50,34,57,23
10,1,0.7,0.4,0.5,50,35,57,23
10,1,0.7,0.4,0.5,50,36,88,23
10,1,0.7,0.4,0.5,50,37,57,23
10,1,0.7,0.4,0.5,50,38,57,23
10,1,0.7,0.4,0.5,50,39,57,23
10,1,0.7,0.4,0.5,50,40,57,23
10,1,0.7,0.4,0.5,50,41,88,23
10,1,0.7,0.4,0.5,50,42,36,23
10,1,0.7,0.4,0.5,50,43,36,23
10,1,0.7,0.4,0.5,50,44,36,23
10,1,0.7,0.4,0.5,50,45,36,23
10,1,0.7,0.4,0.5,50,46,23,23
10,1,0.7,0.4,0.5,50,47,36,23
10,1,0.7,0.4,0.5,50,48,36,23
10,1,0.7,0.4,0.5,50,49,57,23
10,1,0.7,0.4,0.5,50,50,36,23
30,1,0.7,0.4,0.5,50,1,23,23
30,1,0.7,0.4,0.5,50,2,15,23
30,1,0.7,0.4,0.5,50,3,23,23
30,1,0.7,0.4,0.5,50,4,23,23
30,1,0.7,0.4,0.5,50,5,15,23
30,1,0.7,0.4,0.5,50,6,23,23
30,1,0.7,0.4,0.5,50,7,23,23
30,1,0.7,0.4,0.5,50,8,23,23
30,1,0.7,0.4,0.5,50,9,36,23
30,1,0.7,0.4,0.5,50,10,15,23
30,1,0.7,0.4,0.5,50,11,15,23
30,1,0.7,0.4,0.5,50,12,23,23
30,1,0.7,0.4,0.5,50,13,23,23
30,1,0.7,0.4,0.5,50,14,15,23
30,1,0.7,0.4,0.5,50,15,15,23
30,1,0.7,0.4,0.5,50,16,36,23
30,1,0.7,0.4,0.5,50,17,23,23
30,1,0.7,0.4,0.5,50,18,23,23
30,1,0.7,0.4,0.5,50,19,15,23
30,1,0.7,0.4,0.5,50,20,15,23
30,1,0.7,0.4,0.5,50,21,23,23
30,1,0.7,0.4,0.5,50,22,23,23
30,1,0.7,0.4,0.5,50,23,15,23
30,1,0.7,0.4,0.5,50,24,23,23
30,1,0.7,0.4,0.5,50,25,15,23
30,1,0.7,0.4,0.5,50,26,9,23
30,1,0.7,0.4,0.5,50,27,23,23
30,1,0.7,0.4,0.5,50,28,15,23
30,1,0.7,0.4,0.5,50,29,23,23
30,1,0.7,0.4,0.5,50,30,23,23
30,1,0.7,0.4,0.5,50,31,23,23
30,1,0.7,0.4,0.5,50,32,15,23
30,1,0.7,0.4,0.5,50,33,23,23
30,1,0.7,0.4,0.5,50,34,23,23
30,1,0.7,0.4,0.5,50,35,23,23
30,1,0.7,0.4,0.5,50,36,23,23
30,1,0.7,0.4,0.5,50,37,6,23
30,1,0.7,0.4,0.5,50,38,23,23
30,1,0.7,0.4,0.5,50,39,15,23
30,1,0.7,0.4,0.5,50,40,23,23
30,1,0.7,0.4,0.5,50,41,23,23
30,1,0.7,0.4,0.5,50,42,9,23
30,1,0.7,0.4,0.5,50,43,15,23
30,1,0.7,0.4,0.5,50,44,23,23
30,1,0.7,0.4,0.5,50,45,23,23
30,1,0.7,0.4,0.5,50,46,15,23
30,1,0.7,0.4,0.5,50,47,15,23
30,1,0.7,0.4,0.5,50,48,15,23
30,1,0.7,0.4,0.5,50,49,36,23
30,1,0.7,0.4,0.5,50,50,23,23
60,1,0.7,0.4,0.5,50,1,15,23
60,1,0.7,0.4,0.5,50,2,15,23
60,1,0.7,0.4,0.5,50,3,6,23
60,1,0.7,0.4,0.5,50,4,15,23
60,1,0.7,0.4,0.5,50,5,15,23
60,1,0.7,0.4,0.5,50,6,9,23
60,1,0.7,0.4,0.5,50,7,23,23
60,1,0.7,0.4,0.5,50,8,23,23
60,1,0.7,0.4,0.5,50,9,15,23
60,1,0.7,0.4,0.5,50,10,15,23
60,1,0.7,0.4,0.5,50,11,9,23
60,1,0.7,0.4,0.5,50,12,15,23
60,1,0.7,0.4,0.5,50,13,9,23
60,1,0.7,0.4,0.5,50,14,15,23
60,1,0.7,0.4,0.5,50,15,15,23
60,1,0.7,0.4,0.5,50,16,23,23
60,1,0.7,0.4,0.5,50,17,23,23
60,1,0.7,0.4,0.5,50,18,15,23
60,1,0.7,0.4,0.5,50,19,15,23
60,1,0.7,0.4,0.5,50,20,15,23
60,1,0.7,0.4,0.5,50,21,15,23
60,1,0.7,0.4,0.5,50,22,15,23
60,1,0.7,0.4,0.5,50,23,15,23
60,1,0.7,0.4,0.5,50,24,23,23
