"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
100,0.5,0.7,0.3,10,1,50,1,1,0,0,2631.66,59088,835.353783295022,0,50,3.2095964962363,0.603159420018274,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,2394.25508156109,2869.06491843891,59088,59088,3.03818048570448,3.38101250676812
100,0.5,0.7,0.3,10,1.5,50,1,1,0,0,6251.04,59088,1770.96017954979,0,50,2.28619309517036,0.289979004037152,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,5747.7386857638,6754.3413142362,59088,59088,2.20378197406322,2.3686042162775
100,0.5,0.7,0.4,0.001,0.5,50,1,0,1,0,841.52,71,206.059852608757,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,782.958437844678,900.081562155322,71,71,NA,NA
100,0.5,0.7,0.4,0.001,1,50,1,0,1,0,1317,71,353.034195025274,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1216.66879189135,1417.33120810865,71,71,NA,NA
100,0.5,0.7,0.4,0.001,1.5,50,1,0,1,0,3430.7,71,1177.04353343104,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3096.18792901732,3765.21207098268,71,71,NA,NA
100,0.5,0.7,0.4,0.01,0.5,50,1,0,1,0,1144.82,71,238.966455676891,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1076.90648472767,1212.73351527233,71,71,NA,NA
100,0.5,0.7,0.4,0.01,1,50,1,0,1,0,1698.4,71,331.57398287931,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1604.16771670151,1792.63228329849,71,71,NA,NA
100,0.5,0.7,0.4,0.01,1.5,50,1,0,1,0,3639.12,71,868.348670683356,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3392.33803831789,3885.90196168211,71,71,NA,NA
100,0.5,0.7,0.4,0.1,0.5,50,1,0,1,0,1934.9,174,495.802596086098,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1793.99446124571,2075.80553875429,174,174,NA,NA
100,0.5,0.7,0.4,0.1,1,50,1,0,1,0,2912.3,174,752.443509304106,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2698.4579207176,3126.1420792824,174,174,NA,NA
100,0.5,0.7,0.4,0.1,1.5,50,1,0,1,0,5924.72,248.48,1241.6830914496,42.2790728375162,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5571.83756988781,6277.60243011219,236.464420446303,260.495579553697,NA,NA
100,0.5,0.7,0.4,0.5,0.5,50,1,0.04,0.82,0.14,2372.68,1637,423.634056560082,0,50,0.447891932746267,0,2,0.0110388843276198,0.13460090687507,0.692039463256992,0.902298073297658,2252.28453324472,2493.07546675528,1637,1637,0.447891932746267,0.447891932746267
100,0.5,0.7,0.4,0.5,1,50,1,0.02,0.96,0.02,3466.78,1637,1010.74166121432,0,50,0.896332403834489,NA,1,0.00353925927164624,0.104954435896378,0.86539909312493,0.98896111567238,3179.53039816436,3754.02960183564,1637,1637,NA,NA
100,0.5,0.7,0.4,0.5,1.5,50,1,0,1,0,7942.74,1637,2364.34515945985,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7270.80054037496,8614.67945962504,1637,1637,NA,NA
100,0.5,0.7,0.4,1,0.5,50,1,0.98,0,0.02,2544.16,6145.8,578.759029902668,544.568318084356,50,0.923949370658263,0.265280774353716,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,2379.6785036119,2708.6414963881,5991.03539639783,6300.56460360217,0.847751835594684,1.00014690572184
100,0.5,0.7,0.4,1,1,50,1,0.36,0.04,0.6,3524.74,4012,998.481107911984,0,50,0.547720239485553,0.328137511301793,18,0.241387496518467,0.498589831238873,0.0110388843276198,0.13460090687507,3240.97480885952,3808.50519114048,4012,4012,0.384541294090097,0.710899184881009
100,0.5,0.7,0.4,1,1.5,50,1,0,0.9,0.1,8560.7,4012,2906.95485703104,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.786397685625204,0.95652423506811,7734.55257056374,9386.84742943626,4012,4012,NA,NA
100,0.5,0.7,0.4,3,0.5,50,1,1,0,0,2899.98,24106,809.809362549896,0,50,2.16062962719818,0.309547110995157,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,2669.83472561232,3130.12527438768,24106,24106,2.07265731162557,2.24860194277079
100,0.5,0.7,0.4,3,1,50,1,1,0,0,3789.42,15397,1068.60082255217,0,50,1.45241684815542,0.357190271583043,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,3485.72700645052,4093.11299354948,15397,15397,1.35090449615785,1.55392920015299
100,0.5,0.7,0.4,3,1.5,50,1,0.78,0.02,0.2,10314.96,15397,3791.0050897096,0,50,0.609149468048312,0.281420555613591,39,0.647584504187463,0.872460840297856,0.00353925927164624,0.104954435896378,9237.56827433622,11392.3517256638,15397,15397,0.517923477177679,0.700375458918946
100,0.5,0.7,0.4,5,0.5,50,1,1,0,0,2947.48,37741,803.848225089533,0,50,2.59098740027249,0.30419853848218,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,2719.02886213373,3175.93113786627,37741,37741,2.50453513218946,2.67743966835552
100,0.5,0.7,0.4,5,1,50,1,1,0,0,3834.82,24106,1124.98374936109,0,50,1.89173696445345,0.365478044182674,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,3515.10315594778,4154.53684405222,24106,24106,1.787869253544,1.9956046753629
100,0.5,0.7,0.4,5,1.5,50,1,0.96,0.02,0.02,11277.86,24106,5478.28486868372,0,50,0.896531196700298,0.369885371992288,48,0.86539909312493,0.98896111567238,0.00353925927164624,0.104954435896378,9720.94866681025,12834.7713331898,24106,24106,0.789127680443559,1.00393471295704
100,0.5,0.7,0.4,10,0.5,50,1,1,0,0,3133.18,92508,832.407393635828,0,50,3.42480428148188,0.296983234993699,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,2896.6124362373,3369.7475637627,92508,92508,3.34040257996172,3.50920598300204
100,0.5,0.7,0.4,10,1,50,1,1,0,0,4076.48,59088,1186.612916615,0,50,2.72554719019358,0.3604074605567,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,3739.2483404074,4413.7116595926,59088,59088,2.62312052320616,2.827973857181
100,0.5,0.7,0.4,10,1.5,50,1,1,0,0,12227.82,59088,6005.48799250846,0,50,1.67654929204843,0.451091467780059,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,10521.0791968117,13934.5608031883,59088,59088,1.54835051536438,1.80474806873248
100,1,0.5,0.2,0.001,0.5,50,1,0,1,0,849.44,71,190.766034712681,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,795.224892799267,903.655107200733,71,71,NA,NA
100,1,0.5,0.2,0.001,1,50,1,0,1,0,1298.48,71,307.715694385952,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1211.02816726883,1385.93183273117,71,71,NA,NA
100,1,0.5,0.2,0.001,1.5,50,1,0,1,0,2897.04,71,833.19904670407,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2660.24745092466,3133.83254907534,71,71,NA,NA
100,1,0.5,0.2,0.01,0.5,50,1,0,1,0,1463.96,71,285.087595561184,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1382.93900180067,1544.98099819933,71,71,NA,NA
100,1,0.5,0.2,0.01,1,50,1,0,1,0,2254.86,71,461.052832866123,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2123.83023468205,2385.88976531795,71,71,NA,NA
100,1,0.5,0.2,0.01,1.5,50,1,0,1,0,4981.82,71,1181.79955636672,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4645.95628225433,5317.68371774567,71,71,NA,NA
100,1,0.5,0.2,0.1,0.5,50,1,0,1,0,2719.4,174,691.117905413883,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2522.98646450458,2915.81353549542,174,174,NA,NA
100,1,0.5,0.2,0.1,1,50,1,0,1,0,5009.24,174,1543.50963134048,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4570.57941634566,5447.90058365434,174,174,NA,NA
100,1,0.5,0.2,0.1,1.5,50,1,0,1,0,11214.14,203.4,3143.74893847509,45.365184888855,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10320.6964372173,12107.5835627827,190.507357105605,216.292642894395,NA,NA
100,1,0.5,0.2,0.5,0.5,50,1,0.02,0.96,0.02,4230.7,1637,1288.29742493806,0,50,0.447891932746267,NA,1,0.00353925927164624,0.104954435896378,0.86539909312493,0.98896111567238,3864.56992288936,4596.83007711064,1637,1637,NA,NA
100,1,0.5,0.2,0.5,1,50,1,0,1,0,7316.3,1637,2367.7077802493,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,6643.40489412037,7989.19510587963,1637,1637,NA,NA
100,1,0.5,0.2,0.5,1.5,50,1,0,1,0,15429.5,1637,5684.07015801393,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13814.1051346753,17044.8948653247,1637,1637,NA,NA
100,1,0.5,0.2,1,0.5,50,1,0.1,0.44,0.46,5048.74,4012,1824.33189123793,0,50,0.627352439065596,0.400795096909923,5,0.0434757649318904,0.213602314374797,0.311621992112572,0.576939719783431,4530.2706131296,5567.2093868704,4012,4012,0.129699596575956,1.12500528155524
100,1,0.5,0.2,1,1,50,1,0.04,0.94,0.02,8492.78,4012,3842.64326696388,0,50,0.448111422717755,0,2,0.0110388843276198,0.13460090687507,0.837829083111618,0.979385029651026,7400.71286673703,9584.84713326297,4012,4012,0.448111422717755,0.448111422717755
100,1,0.5,0.2,1,1.5,50,1,0,0.98,0.02,16134.34,4012,5890.9306655681,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,14460.1560289022,17808.5239710978,4012,4012,NA,NA
100,1,0.5,0.2,3,0.5,50,1,0.92,0,0.08,7101.8,15397,3343.35459058224,0,50,0.964714362106135,0.452883589900527,46,0.811617530816572,0.968450485911407,6.93889390390723e-18,0.0713475991333587,6151.62913854931,8051.97086145069,15397,15397,0.830224537008174,1.0992041872041
100,1,0.5,0.2,3,1,50,1,0.7,0.06,0.24,10623.96,15285.76,5085.98751256422,786.585583391916,50,0.717185149618094,0.363847583938405,35,0.562496495355466,0.808964464991191,0.020614970348974,0.162170916888382,9178.5383418387,12069.3816581613,15062.2148506217,15509.3051493783,0.592199131545847,0.842171167690341
100,1,0.5,0.2,3,1.5,50,1,0.06,0.72,0.22,18386.96,11169.88,8513.87421095708,2399.55309308434,50,0.747111093987204,0.517685496189278,3,0.020614970348974,0.162170916888382,0.583348763040434,0.825258293340888,15967.3437211598,20806.5762788402,10487.9345563504,11851.8254436496,-0.538890969922763,2.03311315789717
100,1,0.5,0.2,5,0.5,50,1,1,0,0,7846.66,24106,3505.93057669022,0,50,1.23720061642543,0.524619880722675,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,6850.28555451831,8843.03444548169,24106,24106,1.0881052959935,1.38629593685736
100,1,0.5,0.2,5,1,50,1,0.92,0.02,0.06,11759.86,24106,6212.00656402008,0,50,0.925760576400912,0.44727722711336,46,0.811617530816572,0.968450485911407,0.00353925927164624,0.104954435896378,9994.42726818666,13525.2927318133,24106,24106,0.792935635541409,1.05858551726041
100,1,0.5,0.2,5,1.5,50,1,0.64,0.06,0.3,18596.72,23931.82,8810.38859908794,1231.63859147073,50,0.588364944699477,0.288888971348574,32,0.501410168761127,0.758612503481533,0.020614970348974,0.162170916888382,16092.8352644438,21100.6047355562,23581.7921851968,24281.8478148032,0.484209363594676,0.692520525804278
100,1,0.5,0.2,10,0.5,50,1,1,0,0,10345.18,59088,5336.14117125773,0,50,1.88273616328312,0.579857502268315,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8828.66545864725,11861.6945413527,59088,59088,1.71794248450286,2.04752984206338
100,1,0.5,0.2,10,1,50,1,0.98,0.02,0,13541.66,43291.22,8821.39982091324,9458.58881326212,50,1.33567007592954,0.596440378354923,49,0.895045564103622,0.996460740728354,0.00353925927164624,0.104954435896378,11034.6459098259,16048.6740901741,40603.1188018438,45979.3211981562,1.16435239656226,1.50698775529682
100,1,0.5,0.2,10,1.5,50,1,0.92,0.04,0.04,20515.62,37741,10468.0318519124,0,50,0.799111258179684,0.38865404421735,46,0.811617530816572,0.968450485911407,0.0110388843276198,0.13460090687507,17540.6382644574,23490.6017355426,37741,37741,0.683695253722805,0.914527262636563
100,1,0.5,0.3,0.001,0.5,50,1,0,1,0,1190.98,71,322.536534238166,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1099.31613118702,1282.64386881298,71,71,NA,NA
100,1,0.5,0.3,0.001,1,50,1,0,1,0,2138.58,71,628.620682810503,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1959.92797864568,2317.23202135432,71,71,NA,NA
100,1,0.5,0.3,0.001,1.5,50,1,0,1,0,5784.48,71,2045.814734565,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5203.0658855098,6365.8941144902,71,71,NA,NA
100,1,0.5,0.3,0.01,0.5,50,1,0,1,0,1879.8,71,557.989503229483,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1721.22113778256,2038.37886221744,71,71,NA,NA
100,1,0.5,0.3,0.01,1,50,1,0,1,0,3471.84,71,738.796604524644,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3261.87632814317,3681.80367185683,71,71,NA,NA
100,1,0.5,0.3,0.01,1.5,50,1,0,1,0,7542.04,71,2366.72492180866,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,6869.4242193986,8214.6557806014,71,71,NA,NA
100,1,0.5,0.3,0.1,0.5,50,1,0,1,0,4010.24,174,1358.74160808854,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3624.08990755003,4396.39009244997,174,174,NA,NA
100,1,0.5,0.3,0.1,1,50,1,0,1,0,8840.92,174,2553.6857224372,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8115.17054775901,9566.66945224099,174,174,NA,NA
100,1,0.5,0.3,0.1,1.5,50,1,0,1,0,20697.4,197.52,7281.84875605931,42.2790728375162,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18627.9214813325,22766.8785186675,185.504420446303,209.535579553697,NA,NA
