"step","frac_sig","within_mean","seed"
385,1,0.328809802384698,12
402,1,0.327860488680177,12
420,1,0.326584047205283,12
438,1,0.325776633333264,12
457,1,0.324670301863316,12
477,1,0.322872736345551,12
498,1,0.321087220177991,12
520,1,0.320078424129713,12
542,1,0.318477888788512,12
566,1,0.317326083913433,12
591,1,0.316123341971016,12
617,1,0.315122944064082,12
643,1,0.313849279360385,12
672,1,0.312201388176773,12
701,1,0.311107398501822,12
731,1,0.310539829679134,12
763,1,0.309505615127423,12
797,1,0.308226103745009,12
831,1,0.307762434514659,12
868,1,0.306123496677531,12
906,1,0.305407144548471,12
945,1,0.304247666506929,12
986,1,0.303411089905099,12
1029,1,0.302145721980022,12
1074,1,0.301283482888777,12
1121,1,0.300026181562071,12
1170,1,0.299045784005735,12
1221,1,0.297776802380843,12
1274,1,0.296720354037944,12
1330,1,0.295352868187327,12
1388,1,0.294444546017526,12
1449,1,0.293368252706655,12
1512,1,0.29227088926427,12
1578,1,0.291047919258201,12
1647,1,0.289598282691734,12
1719,1,0.28859213176152,12
1794,1,0.287314529529676,12
1872,1,0.286101334580843,12
1954,1,0.284570128446857,12
2039,1,0.283388054452283,12
2128,1,0.281701343406913,12
2221,1,0.280315767492698,12
2318,1,0.278662486703705,12
2419,1,0.277226276951781,12
2524,1,0.275620991474039,12
2635,1,0.274492290416196,12
2749,1,0.272848754182427,12
2869,1,0.271697552512718,12
2995,1,0.27003439868068,12
3125,1,0.26859259234892,12
3262,1,0.267270661498219,12
3404,1,0.265966020141968,12
3553,1,0.264322294949941,12
3708,1,0.262685805214044,12
3870,1,0.261086454103465,12
4038,1,0.25948956004762,12
4215,1,0.257786938762772,12
4399,1,0.256146485751657,12
4591,1,0.254844986952426,12
4791,1,0.253226757827712,12
5000,1,0.251438211506578,12
1,0,0.340234802971561,13
2,0,0.449778960687476,13
3,0,0.501587349503343,13
4,0.0422535211267606,0.530325997424663,13
5,0.0422535211267606,0.547138442448768,13
6,0.0845070422535211,0.557515998701143,13
7,0.112676056338028,0.565656240304022,13
8,0.225352112676056,0.565989024217715,13
9,0.267605633802817,0.567527731122936,13
10,0.450704225352113,0.566743347874992,13
11,0.535211267605634,0.56677104566096,13
12,0.591549295774648,0.567918448980243,13
13,0.633802816901408,0.568379261720298,13
14,0.76056338028169,0.567524813023844,13
15,0.802816901408451,0.564504329963999,13
16,0.845070422535211,0.560863721873553,13
17,0.859154929577465,0.558200950216218,13
18,0.887323943661972,0.555860673697062,13
19,0.915492957746479,0.554857972743319,13
20,0.943661971830986,0.551358639396283,13
21,0.971830985915493,0.549244713085188,13
22,0.985915492957746,0.54479665333385,13
23,0.985915492957746,0.541666497483685,13
24,0.985915492957746,0.537645756927379,13
25,0.985915492957746,0.535335760469039,13
26,1,0.532206927470029,13
27,1,0.526435232313925,13
28,1,0.52540651772578,13
29,1,0.5226374224341,13
30,1,0.5188644605793,13
31,1,0.515965562625108,13
32,1,0.512942517633858,13
34,1,0.507606301489783,13
35,1,0.505567538887232,13
37,1,0.50171325395293,13
38,1,0.499054263373358,13
40,1,0.493265886393047,13
42,1,0.488090890591999,13
44,1,0.483513944607414,13
46,1,0.47787870501272,13
48,1,0.47330156527471,13
50,1,0.470578575403383,13
52,1,0.466549684771109,13
54,1,0.461290472986269,13
56,1,0.458010127125335,13
59,1,0.453740375464263,13
61,1,0.451104456084658,13
64,1,0.447842305965734,13
67,1,0.443043192206996,13
70,1,0.438873924603982,13
73,1,0.436314853938527,13
76,1,0.432372583252042,13
79,1,0.428167429217304,13
83,1,0.422428627324116,13
86,1,0.419323921092465,13
90,1,0.415760954782855,13
94,1,0.413344746745167,13
98,1,0.408373798045265,13
103,1,0.404485148000361,13
107,1,0.400645584110368,13
112,1,0.396563908760933,13
117,1,0.392722547292479,13
122,1,0.389223872427148,13
127,1,0.387591724202334,13
132,1,0.385150270242938,13
138,1,0.381762708011837,13
144,1,0.379585456353321,13
151,1,0.377416493202756,13
157,1,0.374772066237756,13
164,1,0.371372573958218,13
171,1,0.367989033055429,13
179,1,0.364977835265749,13
186,1,0.363295790131737,13
195,1,0.360254834671221,13
203,1,0.358384357687605,13
212,1,0.35621324299396,13
221,1,0.353562701916504,13
231,1,0.35100128692426,13
241,1,0.349111143512191,13
251,1,0.3457763494996,13
262,1,0.344281820692883,13
274,1,0.342644961488372,13
286,1,0.340643814923202,13
298,1,0.339202043439624,13
311,1,0.336393281536524,13
325,1,0.334615721130022,13
339,1,0.332356788332416,13
354,1,0.330910267014777,13
369,1,0.329328310834072,13
385,1,0.328342627143586,13
402,1,0.326846955211271,13
420,1,0.32532062828979,13
438,1,0.323371165871544,13
457,1,0.322517228741486,13
477,1,0.321531434826053,13
498,1,0.320499354349395,13
520,1,0.319427885258961,13
542,1,0.317201821890611,13
566,1,0.315470277206385,13
591,1,0.314468070663338,13
617,1,0.312740660514178,13
643,1,0.311714692185083,13
672,1,0.310106907190967,13
701,1,0.308378213055239,13
731,1,0.306976136919192,13
763,1,0.305664557225453,13
797,1,0.304513970558433,13
831,1,0.30354217587039,13
868,1,0.302895972123016,13
906,1,0.302039394472498,13
945,1,0.301191898960878,13
986,1,0.300021108951265,13
1029,1,0.298955766600954,13
1074,1,0.29806636573302,13
1121,1,0.296863102250044,13
1170,1,0.295755408342062,13
1221,1,0.294767264885821,13
1274,1,0.293721948209077,13
1330,1,0.292838485925691,13
1388,1,0.291508342060347,13
1449,1,0.290316488219381,13
1512,1,0.289213972362358,13
1578,1,0.28801845607854,13
1647,1,0.286606035601363,13
1719,1,0.285045889613339,13
1794,1,0.283722943678513,13
1872,1,0.282362420811076,13
1954,1,0.281001091953399,13
2039,1,0.279834035448392,13
2128,1,0.278095752908998,13
2221,1,0.276766599135756,13
2318,1,0.275314426439736,13
2419,1,0.273844319057163,13
2524,1,0.272501278927317,13
2635,1,0.270760202323296,13
2749,1,0.269407364856909,13
2869,1,0.267900975494265,13
2995,1,0.266298684652741,13
3125,1,0.264980182841173,13
3262,1,0.263207137213596,13
3404,1,0.261767597408185,13
3553,1,0.260264843545641,13
3708,1,0.258673234126464,13
3870,1,0.25717846849043,13
4038,1,0.255723093684088,13
4215,1,0.253974918106616,13
4399,1,0.252310493980824,13
4591,1,0.25071501271968,13
4791,1,0.248931745234558,13
5000,1,0.247380962857092,13
1,0,0.339673835470901,14
2,0,0.445445873960265,14
3,0,0.495280948989122,14
4,0.0563380281690141,0.521800038167688,14
5,0.112676056338028,0.539527291162968,14
6,0.126760563380282,0.548952315711322,14
7,0.211267605633803,0.553322578246107,14
8,0.352112676056338,0.555768627032212,14
9,0.408450704225352,0.556383913485766,14
10,0.591549295774648,0.558312922390964,14
11,0.647887323943662,0.559279480814131,14
12,0.690140845070423,0.560078712286805,14
13,0.746478873239437,0.558559586827637,14
14,0.845070422535211,0.557568229824578,14
15,0.830985915492958,0.556804762869296,14
16,0.887323943661972,0.555316836837808,14
17,0.915492957746479,0.552075151393603,14
18,0.957746478873239,0.548725336741588,14
19,0.943661971830986,0.54585087894609,14
20,0.943661971830986,0.544035935402373,14
21,0.957746478873239,0.542025183454661,14
22,0.957746478873239,0.54000438399759,14
23,0.971830985915493,0.536511845342921,14
24,0.971830985915493,0.533354499054474,14
25,0.971830985915493,0.530886993211213,14
26,0.985915492957746,0.529065178787781,14
27,0.971830985915493,0.525979038878297,14
28,0.985915492957746,0.522007684047224,14
29,0.985915492957746,0.519678138108325,14
30,0.985915492957746,0.515921972581187,14
31,1,0.513684415875706,14
32,1,0.509955874079771,14
34,1,0.505873734895252,14
35,1,0.502886026912599,14
37,1,0.497914172937627,14
38,1,0.494972029517557,14
40,1,0.489207725292578,14
42,1,0.483296474514506,14
44,1,0.47806562582367,14
46,1,0.472790840325369,14
48,1,0.467895239086125,14
50,1,0.464420160971883,14
52,1,0.461614609080004,14
54,1,0.458428471602548,14
56,1,0.454449925980884,14
59,1,0.449645530140048,14
61,1,0.447524225817763,14
64,1,0.441144568060886,14
67,1,0.437803172149193,14
70,1,0.432844303115401,14
73,1,0.428531479854282,14
76,1,0.425293135975564,14
79,1,0.422865048575595,14
83,1,0.417100855954049,14
86,1,0.414845321032694,14
90,1,0.410971379240185,14
94,1,0.406692459721759,14
98,1,0.403672594921067,14
103,1,0.396008469799578,14
107,1,0.391968373250743,14
112,1,0.390115671045579,14
117,1,0.386218124269833,14
122,1,0.384505924638433,14
127,1,0.381689078446979,14
132,1,0.378055556787282,14
138,1,0.374639231246805,14
144,1,0.373013371141765,14
151,1,0.369380680542263,14
157,1,0.365937227583061,14
164,1,0.363917674537515,14
171,1,0.361510555470212,14
179,1,0.358542613106126,14
186,1,0.355693404819828,14
195,1,0.35452026270208,14
203,1,0.352496958897698,14
212,1,0.349646018636065,14
221,1,0.347398542547657,14
231,1,0.344840003987063,14
241,1,0.343203818705271,14
251,1,0.341809257768697,14
262,1,0.339592225244747,14
274,1,0.336837911244468,14
286,1,0.335118098740468,14
298,1,0.332850275696194,14
311,1,0.33051058437084,14
325,1,0.329179126660666,14
339,1,0.327599564578465,14
354,1,0.326016723144396,14
369,1,0.324458575530627,14
385,1,0.323216655020336,14
402,1,0.321449952409546,14
420,1,0.3200812442659,14
438,1,0.31903308237335,14
457,1,0.318053212165783,14
477,1,0.316389497266221,14
498,1,0.315406014351519,14
520,1,0.314257558989959,14
542,1,0.313199733169303,14
566,1,0.312129502865038,14
591,1,0.311240407047608,14
617,1,0.309892433588981,14
643,1,0.308760435646584,14
672,1,0.308046913398224,14
701,1,0.30685352540233,14
731,1,0.305796993465013,14
763,1,0.304998779758512,14
797,1,0.304197425114664,14
831,1,0.302820208133471,14
868,1,0.301612941140376,14
906,1,0.300637854061387,14
945,1,0.299776306754208,14
986,1,0.299054769972165,14
1029,1,0.297666315097874,14
1074,1,0.296116523846238,14
1121,1,0.294637576038233,14
1170,1,0.293037812221387,14
1221,1,0.292093492995237,14
1274,1,0.29131936147818,14
1330,1,0.290121097966603,14
1388,1,0.288974991811221,14
1449,1,0.287815519205686,14
1512,1,0.286690363669619,14
1578,1,0.285963121662907,14
1647,1,0.284644859170025,14
1719,1,0.283742864463366,14
1794,1,0.282774366623161,14
1872,1,0.281308740922153,14
1954,1,0.280300167678104,14
2039,1,0.27883301959264,14
2128,1,0.277577021897746,14
2221,1,0.276333070184457,14
2318,1,0.274980462637921,14
2419,1,0.273503287939049,14
2524,1,0.271981781026541,14
2635,1,0.27075874057384,14
2749,1,0.269472835609491,14
2869,1,0.268060370467553,14
2995,1,0.266565158068007,14
3125,1,0.264956845304841,14
3262,1,0.26341655568519,14
3404,1,0.261945668289215,14
3553,1,0.260570355858447,14
3708,1,0.25911469986377,14
3870,1,0.257775303066668,14
4038,1,0.256263572559026,14
4215,1,0.254425939295574,14
4399,1,0.252908990303014,14
4591,1,0.251628276390579,14
4791,1,0.250162571854905,14
5000,1,0.248356290679338,14
1,0,0.340811798115096,15
2,0,0.450714222941902,15
3,0,0.50301757268578,15
4,0,0.530367899807285,15
5,0.0140845070422535,0.547347386891916,15
6,0.0704225352112676,0.559227699364907,15
7,0.0985915492957746,0.564642498119819,15
8,0.28169014084507,0.565464427222125,15
9,0.338028169014085,0.566909057542177,15
10,0.47887323943662,0.568132064868963,15
11,0.52112676056338,0.57046293967353,15
12,0.591549295774648,0.571348474998284,15
13,0.690140845070423,0.570810149915045,15
14,0.774647887323944,0.569730101979231,15
15,0.830985915492958,0.567811870213489,15
16,0.830985915492958,0.565917190428336,15
17,0.901408450704225,0.561307312266175,15
18,0.915492957746479,0.557794189360196,15
19,0.901408450704225,0.554519750036625,15
20,0.957746478873239,0.550120051052561,15
21,0.971830985915493,0.547590657739832,15
22,1,0.543903921986231,15
23,1,0.54195601984589,15
24,1,0.540997316904836,15
25,1,0.538693792928617,15
26,1,0.537330215830169,15
27,1,0.535329421765218,15
28,1,0.531181356168761,15
29,1,0.53036441158267,15
30,1,0.525937421981328,15
31,1,0.521734210655193,15
32,1,0.519480864557757,15
34,1,0.51536872033002,15
35,1,0.513790370679312,15
37,1,0.505107635448876,15
38,1,0.501935020775175,15
40,1,0.500734173652538,15
42,1,0.497080732502415,15
44,1,0.494441101437424,15
46,1,0.490497999522715,15
48,1,0.487250645263884,15
50,1,0.483157650515373,15
52,1,0.47839105088404,15
54,1,0.475582589385455,15
56,1,0.471305525289529,15
59,1,0.466282700265875,15
61,1,0.463040192470626,15
64,1,0.456653214022082,15
67,1,0.450218155184857,15
70,1,0.445544925603475,15
73,1,0.441326366943174,15
76,1,0.438401587941854,15
79,1,0.433548512234859,15
83,1,0.428683065617788,15
86,1,0.424395393071452,15
90,1,0.42011608200338,15
94,1,0.415821510901773,15
98,1,0.40955494683843,15
103,1,0.40505340113548,15
107,1,0.400209360926455,15
112,1,0.39527470635329,15
117,1,0.390841480922209,15
122,1,0.387712612722387,15
127,1,0.3840935872067,15
132,1,0.381709270059807,15
138,1,0.378188421511361,15
144,1,0.376143301525617,15
151,1,0.374066429667177,15
157,1,0.370852567787203,15
164,1,0.366379628581755,15
171,1,0.365197378827538,15
179,1,0.362753221812921,15
186,1,0.358961713503176,15
195,1,0.35534697758729,15
203,1,0.352313868886143,15
212,1,0.351418870159298,15
221,1,0.348299603428794,15
231,1,0.345847566753498,15
241,1,0.344692221274655,15
251,1,0.341703125516956,15
262,1,0.338898066028586,15
274,1,0.336479206620312,15
286,1,0.333489522304591,15
298,1,0.331981222842666,15
311,1,0.330559338633745,15
325,1,0.328898693302759,15
339,1,0.327777220505901,15
354,1,0.326383359494057,15
369,1,0.324954664059363,15
385,1,0.32505338014262,15
402,1,0.324135518791838,15
420,1,0.323095504638428,15
438,1,0.321559598120704,15
457,1,0.320598436729097,15
477,1,0.319268018247935,15
498,1,0.317585351236891,15
520,1,0.31622455272025,15
542,1,0.31489717993256,15
566,1,0.313556599779981,15
591,1,0.312541114973275,15
617,1,0.311206559351575,15
643,1,0.310017499098706,15
672,1,0.308736385514494,15
701,1,0.307383084558441,15
731,1,0.307123321990533,15
763,1,0.306116090659509,15
797,1,0.305353764209731,15
831,1,0.304468230414678,15
868,1,0.303851191003496,15
906,1,0.302495269322442,15
945,1,0.301599351045519,15
986,1,0.300605325775781,15
1029,1,0.299583777394044,15
1074,1,0.298068398006614,15
1121,1,0.296932828688675,15
1170,1,0.296177326679309,15
1221,1,0.294669736212829,15
1274,1,0.29357974250097,15
1330,1,0.292660348528016,15
1388,1,0.291376433516619,15
1449,1,0.290186100032336,15
1512,1,0.289555692657634,15
1578,1,0.288461085891894,15
1647,1,0.287104490618142,15
1719,1,0.285839117637552,15
1794,1,0.284717847151999,15
1872,1,0.283293940403357,15
1954,1,0.281763274697438,15
2039,1,0.28055797798824,15
2128,1,0.279320322139886,15
2221,1,0.277864400881055,15
2318,1,0.276333935431659,15
2419,1,0.275210659072562,15
2524,1,0.273941643222017,15
2635,1,0.272437240965287,15
2749,1,0.270976887209987,15
2869,1,0.269506109112107,15
2995,1,0.267965749837415,15
3125,1,0.266540905095734,15
3262,1,0.265015783268676,15
3404,1,0.263593748062573,15
3553,1,0.261802336897182,15
3708,1,0.260225118659373,15
3870,1,0.25849929052337,15
4038,1,0.256828671711673,15
4215,1,0.255141634022778,15
4399,1,0.253572129306137,15
4591,1,0.251968169861213,15
4791,1,0.250369078946698,15
5000,1,0.248853800054871,15
1,0,0.338215319969186,16
2,0,0.450270475069007,16
3,0.0845070422535211,0.501197492588627,16
4,0.169014084507042,0.529020138310777,16
5,0.0845070422535211,0.545378900424027,16
6,0.140845070422535,0.556477948117897,16
7,0.295774647887324,0.56152128552714,16
8,0.436619718309859,0.564787094700955,16
9,0.464788732394366,0.568849851994031,16
10,0.619718309859155,0.568171402540142,16
11,0.676056338028169,0.570191685585928,16
12,0.704225352112676,0.569465960934664,16
13,0.746478873239437,0.565594223767074,16
14,0.816901408450704,0.564518913720654,16
15,0.788732394366197,0.562843634043535,16
16,0.845070422535211,0.562299474481597,16
17,0.887323943661972,0.558304486325816,16
18,0.915492957746479,0.556192853000151,16
19,0.915492957746479,0.551608535362889,16
20,0.929577464788732,0.549728213546552,16
21,0.957746478873239,0.546074436777207,16
22,0.971830985915493,0.544371492018299,16
23,0.985915492957746,0.540966043319452,16
24,1,0.53851013799675,16
25,1,0.53648577157709,16
26,1,0.532951786175225,16
27,1,0.530368858361971,16
28,1,0.528679845506997,16
29,1,0.526170852857469,16
30,1,0.522870910839707,16
31,1,0.520498118340566,16
32,1,0.518253446745906,16
34,1,0.510871425534061,16
35,1,0.509696499625362,16
37,1,0.504273176280351,16
38,1,0.502248453571626,16
40,1,0.496669414200525,16
42,1,0.492765828153824,16
44,1,0.487812196700723,16
46,1,0.483851996078923,16
48,1,0.479155798603537,16
50,1,0.474506706923542,16
52,1,0.468921430861679,16
54,1,0.464406293764217,16
56,1,0.460516728682976,16
59,1,0.454057730098056,16
61,1,0.44910849000895,16
64,1,0.444500803106307,16
67,1,0.44069303529465,16
70,1,0.437714186837611,16
73,1,0.433789188790697,16
76,1,0.430418588113563,16
79,1,0.429008387650393,16
83,1,0.425558502236572,16
86,1,0.420906882347907,16
90,1,0.416117333263253,16
94,1,0.410835385170203,16
98,1,0.40802729132208,16
103,1,0.40402898991867,16
107,1,0.400122717504406,16
112,1,0.396914781889998,16
117,1,0.391915172426128,16
122,1,0.389036672466087,16
127,1,0.385484467151997,16
132,1,0.382028568785909,16
138,1,0.378911995532127,16
144,1,0.37594887148242,16
151,1,0.372996483919763,16
157,1,0.370034825297472,16
164,1,0.365546237111053,16
171,1,0.362162271177004,16
179,1,0.35767182878739,16
186,1,0.353906737717912,16
195,1,0.351172060917441,16
203,1,0.348801829258789,16
212,1,0.345722002673622,16
221,1,0.342987921651516,16
231,1,0.341631749419345,16
241,1,0.337188186768877,16
251,1,0.334892958480688,16
262,1,0.333242476012413,16
274,1,0.33092586075497,16
286,1,0.328573880251466,16
298,1,0.326967170934386,16
311,1,0.325081418016534,16
325,1,0.32288886936078,16
339,1,0.321800244653892,16
354,1,0.320972303106109,16
369,1,0.318545082601545,16
385,1,0.317284134454811,16
402,1,0.315977117875613,16
420,1,0.314765853389713,16
438,1,0.31373881699505,16
457,1,0.312268600795772,16
477,1,0.311423331761961,16
498,1,0.310102609945514,16
520,1,0.309383175399203,16
542,1,0.308084298978815,16
566,1,0.307372458142172,16
591,1,0.30598247007752,16
617,1,0.304766983253179,16
643,1,0.303410018919224,16
672,1,0.302180884296237,16
701,1,0.301350985674959,16
731,1,0.300619495963455,16
763,1,0.29989941877806,16
797,1,0.298702140862222,16
831,1,0.298096401284435,16
868,1,0.29710939913759,16
906,1,0.296331777360137,16
945,1,0.295652615165446,16
986,1,0.294771484079367,16
1029,1,0.294033788038787,16
1074,1,0.292812875607936,16
1121,1,0.291959992627091,16
1170,1,0.290651967808722,16
1221,1,0.29028648930648,16
1274,1,0.289235680994236,16
1330,1,0.28813585750552,16
1388,1,0.286813125516652,16
1449,1,0.285847604316246,16
1512,1,0.284834047497216,16
1578,1,0.283424957753146,16
1647,1,0.282206887647509,16
1719,1,0.28112833833976,16
1794,1,0.279562309637253,16
1872,1,0.278343813913716,16
1954,1,0.277171106395172,16
2039,1,0.276137081817393,16
2128,1,0.274829833380722,16
2221,1,0.273645207902346,16
2318,1,0.272434807405361,16
2419,1,0.27096947892076,16
2524,1,0.269630694428403,16
2635,1,0.268210084306389,16
2749,1,0.267013129875196,16
2869,1,0.265537746499602,16
2995,1,0.264235661101731,16
3125,1,0.262722548860362,16
3262,1,0.261207658111733,16
3404,1,0.259703211843737,16
3553,1,0.257881859452333,16
3708,1,0.256276940211504,16
3870,1,0.254698897927922,16
4038,1,0.253236191574711,16
4215,1,0.251916239954115,16
4399,1,0.250121465060199,16
4591,1,0.24842963014185,16
4791,1,0.24690276822632,16
5000,1,0.245422094757458,16
1,0,0.339946305399793,17
2,0,0.449565258782463,17
3,0,0.500477274855243,17
4,0.0563380281690141,0.529756877305597,17
5,0,0.547843728896867,17
6,0.028169014084507,0.559651880195458,17
7,0.112676056338028,0.566963836688154,17
8,0.112676056338028,0.572281886190331,17
9,0.211267605633803,0.574817128768848,17
10,0.352112676056338,0.576638014089043,17
11,0.535211267605634,0.577558832292533,17
12,0.563380281690141,0.576938598399062,17
13,0.647887323943662,0.576627915756437,17
14,0.774647887323944,0.575315519436441,17
15,0.802816901408451,0.573544539403946,17
16,0.887323943661972,0.569563178059787,17
17,0.873239436619718,0.566415071477683,17
18,0.915492957746479,0.565460320726703,17
19,0.943661971830986,0.562665999142367,17
20,0.943661971830986,0.559235911554198,17
21,0.957746478873239,0.556197370689236,17
22,0.971830985915493,0.553423381984301,17
23,0.985915492957746,0.550859518826133,17
24,0.985915492957746,0.547608082571176,17
25,1,0.54471262100161,17
26,1,0.542634226190368,17
27,1,0.53916381265206,17
28,1,0.535159582785113,17
29,1,0.532122682835249,17
30,1,0.531332877155082,17
31,1,0.528968314653584,17
32,1,0.526999262201847,17
34,1,0.522660706684753,17
35,1,0.520607158239096,17
37,1,0.515918603324012,17
38,1,0.514572797540702,17
40,1,0.508269268842929,17
42,1,0.503753387905449,17
44,1,0.499437447348623,17
46,1,0.495821778885295,17
48,1,0.490963924355007,17
50,1,0.485477383414167,17
52,1,0.478015749474737,17
54,1,0.473295694548375,17
56,1,0.470471620203517,17
59,1,0.466344464706629,17
61,1,0.463074304738138,17
64,1,0.458457068600568,17
67,1,0.452933285891684,17
70,1,0.448602711835931,17
73,1,0.444979377416245,17
76,1,0.439834493047452,17
79,1,0.43631917915407,17
83,1,0.433071246640726,17
86,1,0.429852783497547,17
90,1,0.427946791194344,17
94,1,0.423267332497014,17
98,1,0.418418460187658,17
103,1,0.413577118488054,17
107,1,0.409450773796393,17
112,1,0.405535235757754,17
117,1,0.401861698442517,17
122,1,0.397668775564152,17
127,1,0.394701900774118,17
132,1,0.391397444138687,17
138,1,0.385519527245434,17
144,1,0.382663391663098,17
151,1,0.377751108159863,17
157,1,0.37397546301556,17
164,1,0.372100968910473,17
171,1,0.368001510103707,17
179,1,0.364284409253631,17
186,1,0.36138367739199,17
195,1,0.357586887225162,17
203,1,0.355645004685053,17
212,1,0.353687817525645,17
221,1,0.350471197263259,17
231,1,0.348128122308485,17
241,1,0.345601551054867,17
251,1,0.343439601399889,17
262,1,0.341809695576727,17
274,1,0.341224538620924,17
286,1,0.340078784107721,17
298,1,0.338695747770493,17
311,1,0.336081192251797,17
325,1,0.334159034353348,17
339,1,0.33293962930065,17
354,1,0.33134047152081,17
369,1,0.329293829196074,17
385,1,0.327186919180708,17
402,1,0.325591260374194,17
420,1,0.323575150665334,17
438,1,0.322065670661691,17
457,1,0.321320309573544,17
477,1,0.319615351257344,17
498,1,0.318789505590368,17
520,1,0.317586231299678,17
542,1,0.31604683874919,17
566,1,0.314725125183117,17
591,1,0.314095229046708,17
617,1,0.312766105888059,17
643,1,0.312556831118557,17
672,1,0.31164618091873,17
701,1,0.310904540577135,17
731,1,0.309855699711835,17
763,1,0.309036309061366,17
797,1,0.307753613702548,17
831,1,0.306381348361204,17
868,1,0.305012507982173,17
906,1,0.303894588858078,17
945,1,0.302685183412288,17
986,1,0.30172351301648,17
1029,1,0.300653862721176,17
1074,1,0.299452269245845,17
1121,1,0.298515569782218,17
1170,1,0.297201698852449,17
1221,1,0.295995302648857,17
1274,1,0.294815470085465,17
1330,1,0.293407047311597,17
1388,1,0.292155749519924,17
1449,1,0.291127384485447,17
1512,1,0.289776196694257,17
1578,1,0.288513470101327,17
1647,1,0.287077146157849,17
1719,1,0.285347032796002,17
1794,1,0.284187019380555,17
1872,1,0.283140592366313,17
1954,1,0.282045259552088,17
2039,1,0.280676888924735,17
2128,1,0.279269833714384,17
2221,1,0.277931028063287,17
2318,1,0.276481523667955,17
2419,1,0.275310777885435,17
2524,1,0.273999239657378,17
2635,1,0.27270350575094,17
2749,1,0.271302910122306,17
2869,1,0.269985596574492,17
2995,1,0.268307282212042,17
3125,1,0.26675539289837,17
3262,1,0.265294697633413,17
3404,1,0.263587716197161,17
3553,1,0.261883919087573,17
3708,1,0.260389925980659,17
3870,1,0.258704992488141,17
4038,1,0.25714212979883,17
4215,1,0.255498486339381,17
4399,1,0.253879541722074,17
4591,1,0.25232008556157,17
4791,1,0.250862475824882,17
5000,1,0.249252826548561,17
1,0,0.338824370398473,18
2,0,0.446916023817209,18
3,0,0.498920623269203,18
4,0.0140845070422535,0.528289833064181,18
5,0.0563380281690141,0.543527414662201,18
6,0.112676056338028,0.552517489261561,18
7,0.23943661971831,0.558475055594611,18
8,0.394366197183099,0.564488301048884,18
9,0.338028169014085,0.566423667369772,18
10,0.394366197183099,0.569173118186806,18
11,0.549295774647887,0.569561196422087,18
12,0.676056338028169,0.567062191947831,18
13,0.746478873239437,0.564860349978422,18
14,0.774647887323944,0.566199838706719,18
15,0.746478873239437,0.56422381065078,18
16,0.788732394366197,0.562631570122164,18
17,0.859154929577465,0.559427540028372,18
18,0.901408450704225,0.556229105749377,18
19,0.915492957746479,0.552631876455323,18
20,0.915492957746479,0.551183386637248,18
21,0.929577464788732,0.547974562971282,18
22,0.957746478873239,0.544653153103874,18
23,0.971830985915493,0.542596964317694,18
24,0.971830985915493,0.539665831936644,18
25,0.971830985915493,0.537782908174358,18
26,0.985915492957746,0.53480990956377,18
27,1,0.531645911978797,18
28,1,0.528429119995934,18
29,1,0.525155795246553,18
30,1,0.523465805067913,18
31,1,0.520207790931553,18
32,1,0.51639300750454,18
34,1,0.511168777007822,18
35,1,0.509505177423003,18
37,1,0.50328849324123,18
38,1,0.500768435139885,18
40,1,0.496796539894303,18
42,1,0.493855356135804,18
44,1,0.490172822846808,18
46,1,0.485370672274912,18
48,1,0.479845639716211,18
50,1,0.473112195151437,18
52,1,0.470230849156514,18
54,1,0.466956019616553,18
56,1,0.462306057552787,18
59,1,0.456994866026337,18
61,1,0.453400217627005,18
64,1,0.447871028539562,18
67,1,0.44316166541994,18
70,1,0.43748746330539,18
73,1,0.434653105062986,18
76,1,0.430333347708907,18
79,1,0.427134934878285,18
83,1,0.422425119616782,18
86,1,0.418433621813534,18
90,1,0.415642521900289,18
94,1,0.411661615124832,18
98,1,0.408998767076769,18
103,1,0.402940834588683,18
107,1,0.400532165380401,18
112,1,0.396721767775655,18
117,1,0.392891253130874,18
122,1,0.388865923802867,18
127,1,0.385379692302236,18
132,1,0.382844336563325,18
138,1,0.380684757571737,18
144,1,0.377646156538231,18
151,1,0.373432276687543,18
157,1,0.370440567062539,18
164,1,0.36696281332679,18
171,1,0.364211682253007,18
179,1,0.35965734665124,18
186,1,0.357826331531174,18
195,1,0.354939438061564,18
203,1,0.352934889006304,18
212,1,0.350170813639578,18
221,1,0.347686251369072,18
231,1,0.345512305799288,18
241,1,0.343855310516442,18
251,1,0.341855009203133,18
262,1,0.339901839056421,18
274,1,0.338542412235373,18
286,1,0.337132602736369,18
298,1,0.335313270622964,18
311,1,0.334360449050936,18
325,1,0.331393583662767,18
339,1,0.329473921341438,18
354,1,0.327632498480511,18
369,1,0.326020261726968,18
385,1,0.324647072496324,18
402,1,0.32415089240378,18
420,1,0.322850745358368,18
438,1,0.321609921798089,18
457,1,0.319995747971408,18
477,1,0.318607606716729,18
498,1,0.316973010182528,18
520,1,0.316145755740957,18
542,1,0.314986601315199,18
566,1,0.314080815465344,18
591,1,0.313126364513096,18
617,1,0.312364555578111,18
643,1,0.310748871627763,18
672,1,0.30993322109632,18
701,1,0.309104131063063,18
731,1,0.308424673381473,18
763,1,0.307208153724572,18
797,1,0.306182238422626,18
831,1,0.305337923389191,18
868,1,0.304566219743872,18
906,1,0.303591131117831,18
945,1,0.302424631537838,18
986,1,0.301358482168879,18
1029,1,0.300104780331289,18
1074,1,0.298989345061159,18
