"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","mean_log_ratio"
60,1,0.6,0.2,5,1,50,1,1,0,0,6846.76,24106,1.3268587413204
100,1,0.6,0.2,5,1,50,1,1,0,0,5443.82,24106,1.5599820998124
10,1.5,0.6,0.2,5,1,50,0.22,0.02,0.18,0.02,295886.909090909,57147.3636363636,4.4824949635557
30,1.5,0.6,0.2,5,1,50,1,0.06,0.9,0.04,97406.04,24378.7,1.7929961118599
60,1.5,0.6,0.2,5,1,50,1,0.14,0.74,0.12,45753.32,23931.82,1.15268063538239
100,1.5,0.6,0.2,5,1,50,1,0.16,0.64,0.2,35958.74,19577.32,1.00858823080689
10,0.5,0.7,0.2,5,1,50,1,1,0,0,14825.98,92508,1.9724471741449
30,0.5,0.7,0.2,5,1,50,1,1,0,0,4399.34,37741,2.25040344388564
60,0.5,0.7,0.2,5,1,50,1,1,0,0,2768.26,37741,2.69860161833765
100,0.5,0.7,0.2,5,1,50,1,1,0,0,2264.28,24106,2.43856249662561
10,1,0.7,0.2,5,1,50,1,0.98,0,0.02,27881.96,59088,0.969773789142065
30,1,0.7,0.2,5,1,50,1,1,0,0,6558.16,37468.3,1.88276369042985
60,1,0.7,0.2,5,1,50,1,1,0,0,4113.24,24106,1.8738199103765
100,1,0.7,0.2,5,1,50,1,1,0,0,3447.98,24106,2.06207729901585
10,1.5,0.7,0.2,5,1,50,0.82,0.06,0.72,0.04,231742.463414634,51798.7804878049,3.8854407502542
30,1.5,0.7,0.2,5,1,50,1,0.22,0.54,0.24,37286.6,24378.7,1.54868505215647
60,1.5,0.7,0.2,5,1,50,1,0.58,0.22,0.2,19902.56,23931.82,1.05114768757314
100,1.5,0.7,0.2,5,1,50,1,0.54,0.1,0.36,14297.36,19751.5,1.1456080077111
10,0.5,0.5,0.3,5,1,50,1,0.78,0,0.22,60190.54,92508,0.620683109273017
30,0.5,0.5,0.3,5,1,50,1,1,0,0,14805.54,37741,0.98621195130934
60,0.5,0.5,0.3,5,1,50,1,1,0,0,10030.68,32832.4,1.19238855830906
100,0.5,0.5,0.3,5,1,50,1,1,0,0,8488.94,24106,1.08478694027436
10,1,0.5,0.3,5,1,50,0.5,0.02,0.48,0,249374.36,59088,0.896567085944056
30,1,0.5,0.3,5,1,50,1,0.08,0.78,0.14,103474.14,36922.9,1.00865101175474
60,1,0.5,0.3,5,1,50,1,0.16,0.62,0.22,49630.02,24106,0.616398438811882
100,1,0.5,0.3,5,1,50,1,0.14,0.52,0.34,40181.02,24106,0.960588413549899
10,1.5,0.5,0.3,5,1,50,0.04,0,0.04,0,290874.5,48414.5,NA
30,1.5,0.5,0.3,5,1,50,0.14,0,0.14,0,234357.285714286,24106,NA
60,1.5,0.5,0.3,5,1,50,0.4,0,0.4,0,274758.75,23670.55,NA
100,1.5,0.5,0.3,5,1,50,0.5,0,0.5,0,232009.12,18532.24,NA
10,0.5,0.6,0.3,5,1,50,1,1,0,0,27696.82,92508,1.24621159559628
30,0.5,0.6,0.3,5,1,50,1,1,0,0,7586.74,37741,1.63168816690323
60,0.5,0.6,0.3,5,1,50,1,1,0,0,5105.46,37741,2.03517661580934
100,0.5,0.6,0.3,5,1,50,1,1,0,0,4304.68,24106,1.74830808030087
10,1,0.6,0.3,5,1,50,1,0.12,0.6,0.28,93582.28,59756.4,0.597709576271701
30,1,0.6,0.3,5,1,50,1,0.92,0,0.08,17934.58,37741,0.906306484170276
60,1,0.6,0.3,5,1,50,1,0.96,0,0.04,11280.16,24106,0.859167388544267
100,1,0.6,0.3,5,1,50,1,1,0,0,9798.58,24106,0.977209852962729
10,1.5,0.6,0.3,5,1,50,0.04,0,0.04,0,355000,48414.5,NA
30,1.5,0.6,0.3,5,1,50,0.82,0,0.82,0,213738.12195122,25768.8048780488,NA
60,1.5,0.6,0.3,5,1,50,0.96,0,0.9,0.06,128377.395833333,23743.125,NA
100,1.5,0.6,0.3,5,1,50,1,0.04,0.92,0.04,111143.98,19925.68,0.672369276865944
10,0.5,0.7,0.3,5,1,50,1,1,0,0,18516.62,92508,1.77517794599903
30,0.5,0.7,0.3,5,1,50,1,1,0,0,5088.78,37741,2.12482942283785
60,0.5,0.7,0.3,5,1,50,1,1,0,0,3419.04,37741,2.50138952463041
100,0.5,0.7,0.3,5,1,50,1,1,0,0,2613.14,24378.7,2.33096139856227
10,1,0.7,0.3,5,1,50,1,0.72,0.02,0.26,40535.92,59088,0.846742343205588
30,1,0.7,0.3,5,1,50,1,1,0,0,10191.9,37741,1.47032158251418
60,1,0.7,0.3,5,1,50,1,1,0,0,5956.96,24106,1.53307431684344
100,1,0.7,0.3,5,1,50,1,1,0,0,5183.82,24106,1.65860342572709
10,1.5,0.7,0.3,5,1,50,0.22,0.04,0.16,0.02,197333.181818182,59088,5.60329911180336
30,1.5,0.7,0.3,5,1,50,1,0.08,0.84,0.08,77292.62,24924.1,2.57750960078638
60,1.5,0.7,0.3,5,1,50,1,0.16,0.74,0.1,42440.98,24106,1.73699644667665
100,1.5,0.7,0.3,5,1,50,1,0.2,0.62,0.18,29026.06,19925.68,1.47924848937384
10,0.5,0.5,0.4,5,1,50,0.8,0.02,0.74,0.04,244705.775,92508,0.896548090590442
30,0.5,0.5,0.4,5,1,50,1,0.08,0.82,0.1,69621.94,37741,0.784486616319406
60,0.5,0.5,0.4,5,1,50,1,0.18,0.62,0.2,49054.58,32832.4,0.796930801631842
100,0.5,0.5,0.4,5,1,50,1,0.1,0.72,0.18,45493.44,24106,0.717229990425987
10,1,0.5,0.4,5,1,50,0.04,0,0.04,0,185790.5,59088,NA
30,1,0.5,0.4,5,1,50,0.18,0.04,0.14,0,198198.777777778,37741,0.896542924671096
60,1,0.5,0.4,5,1,50,0.24,0.02,0.22,0,210037.666666667,24106,1.3447723710497
100,1,0.5,0.4,5,1,50,0.44,0.04,0.4,0,230614.363636364,24106,1.3448421111958
10,1.5,0.5,0.4,5,1,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.4,5,1,50,0.02,0,0.02,0,355000,24106,NA
60,1.5,0.5,0.4,5,1,50,0.04,0,0.04,0,185790.5,24106,NA
100,1.5,0.5,0.4,5,1,50,0.06,0,0.06,0,242193.666666667,15397,NA
10,0.5,0.6,0.4,5,1,50,1,0.96,0,0.04,46803.62,92508,0.793818665971869
30,0.5,0.6,0.4,5,1,50,1,1,0,0,12120.6,37741,1.19240371011239
60,0.5,0.6,0.4,5,1,50,1,1,0,0,8724.46,37741,1.51514546940546
100,0.5,0.6,0.4,5,1,50,1,1,0,0,7740.76,24106,1.19237664196514
10,1,0.6,0.4,5,1,50,0.66,0.02,0.64,0,270948.666666667,59088,3.13784941072827
30,1,0.6,0.4,5,1,50,1,0.16,0.62,0.22,58720.94,37741,0.840518576836151
60,1,0.6,0.4,5,1,50,1,0.22,0.54,0.24,34549.74,24106,0.652035311579516
100,1,0.6,0.4,5,1,50,1,0.24,0.36,0.4,28283.26,24106,0.709760581758881
10,1.5,0.6,0.4,5,1,50,0.02,0.02,0,0,4012,59088,2.68973798801052
30,1.5,0.6,0.4,5,1,50,0.12,0.02,0.1,0,276097.333333333,24106,0.896513320325129
60,1.5,0.6,0.4,5,1,50,0.32,0.02,0.3,0,256616.0625,24106,1.3447723710497
100,1.5,0.6,0.4,5,1,50,0.5,0.02,0.48,0,255786.92,18532.24,0.896513320325129
10,0.5,0.7,0.4,5,1,50,1,1,0,0,25045.48,92508,1.32690305031142
30,0.5,0.7,0.4,5,1,50,1,1,0,0,7119.16,37741,1.72133718210692
60,0.5,0.7,0.4,5,1,50,1,1,0,0,4568.16,37741,2.16071720368958
100,0.5,0.7,0.4,5,1,50,1,1,0,0,3834.82,24106,1.89173696445345
10,1,0.7,0.4,5,1,50,1,0.14,0.52,0.34,79789.02,59088,1.08863802238248
30,1,0.7,0.4,5,1,50,1,0.98,0,0.02,17127.18,37741,0.923994912526029
60,1,0.7,0.4,5,1,50,1,1,0,0,10316.12,24106,0.932380041944507
100,1,0.7,0.4,5,1,50,1,1,0,0,9166.48,24106,1.06686342059398
10,1.5,0.7,0.4,5,1,50,0.04,0.02,0.02,0,113708.5,59088,4.4824949635557
30,1.5,0.7,0.4,5,1,50,0.92,0.04,0.88,0,225162.173913043,24402.4130434783,1.12064284568741
60,1.5,0.7,0.4,5,1,50,1,0.04,0.96,0,110646.16,24106,2.46535012433067
100,1.5,0.7,0.4,5,1,50,1,0.04,0.88,0.08,85833.34,20448.22,1.3448421111958
10,0.5,0.5,0.2,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.5,0.2,10,1,50,1,1,0,0,8308.54,92508,2.44754735214947
60,0.5,0.5,0.2,10,1,50,1,1,0,0,5878.6,59088,2.35792832836121
100,0.5,0.5,0.2,10,1,50,1,1,0,0,4785.56,59088,2.55519375240109
10,1,0.5,0.2,10,1,50,0.92,0.42,0.16,0.34,130550.934782609,144832,0.917896020264123
30,1,0.5,0.2,10,1,50,1,0.84,0.02,0.14,29589.16,63098.4,1.13136872368359
60,1,0.5,0.2,10,1,50,1,0.98,0,0.02,16236.96,59088,1.50949600489941
100,1,0.5,0.2,10,1,50,1,0.98,0.02,0,13541.66,43291.22,1.33567007592954
10,1.5,0.5,0.2,10,1,50,0.02,0.02,0,0,9835,144832,2.68962699817005
30,1.5,0.5,0.2,10,1,50,0.3,0.02,0.28,0,255755.133333333,59088,1.79308040626918
60,1.5,0.5,0.2,10,1,50,0.8,0.02,0.78,0,253711.225,39342.025,1.79305863555823
100,1.5,0.5,0.2,10,1,50,0.86,0.04,0.82,0,193604.604651163,37741,1.12068696813028
10,0.5,0.6,0.2,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.6,0.2,10,1,50,1,1,0,0,5747.3,92508,2.83308588192113
60,0.5,0.6,0.2,10,1,50,1,1,0,0,3820.5,59088,2.77934927174961
100,0.5,0.6,0.2,10,1,50,1,1,0,0,3096.64,59088,2.99446805020308
10,1,0.6,0.2,10,1,50,1,1,0,0,45733.16,144832,1.28206344493468
30,1,0.6,0.2,10,1,50,1,1,0,0,11349.46,67777.2,1.8827447799334
60,1,0.6,0.2,10,1,50,1,1,0,0,7185.7,59088,2.18756366629336
100,1,0.6,0.2,10,1,50,1,1,0,0,5776.78,55672.48,2.33103054158827
10,1.5,0.6,0.2,10,1,50,0.06,0.06,0,0,39614.6666666667,109949.333333333,2.09185869792213
30,1.5,0.6,0.2,10,1,50,1,0.1,0.72,0.18,142520.78,59088,1.79305024725659
60,1.5,0.6,0.2,10,1,50,1,0.18,0.6,0.22,79105.3,39021.82,1.14556281421397
100,1.5,0.6,0.2,10,1,50,1,0.22,0.56,0.22,61725.08,37741,1.05956173234806
10,0.5,0.7,0.2,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.7,0.2,10,1,50,1,1,0,0,4399.34,92508,3.14695153447608
60,0.5,0.7,0.2,10,1,50,1,1,0,0,2815.76,59088,3.12895394833896
100,0.5,0.7,0.2,10,1,50,1,1,0,0,2340.76,59088,3.3082388626811
10,1,0.7,0.2,10,1,50,1,1,0,0,27435.08,144832,1.86485639228863
30,1,0.7,0.2,10,1,50,1,1,0,0,6745.68,75129.6,2.52828019370059
60,1,0.7,0.2,10,1,50,1,1,0,0,4488.58,59088,2.70762460707696
100,1,0.7,0.2,10,1,50,1,1,0,0,3660.66,58234.12,2.88691852035291
10,1.5,0.7,0.2,10,1,50,0.54,0.12,0.34,0.08,226942.444444444,123514.814814815,2.39098929427146
30,1.5,0.7,0.2,10,1,50,1,0.54,0.24,0.22,56451.5,59088,1.24525750856013
60,1.5,0.7,0.2,10,1,50,1,0.66,0.2,0.14,29988.7,40729.58,1.20902280287832
100,1.5,0.7,0.2,10,1,50,1,0.76,0.06,0.18,21197.18,37741,1.23868243134073
10,0.5,0.5,0.3,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.5,0.3,10,1,50,1,1,0,0,15275.18,92508,1.86482662145466
60,0.5,0.5,0.3,10,1,50,1,1,0,0,10253.16,59088,1.78412342563139
100,0.5,0.5,0.3,10,1,50,1,1,0,0,9066.72,59088,1.91859911180969
10,1,0.5,0.3,10,1,50,0.38,0.04,0.3,0.04,247645.789473684,144832,1.12069650029543
30,1,0.5,0.3,10,1,50,0.96,0.16,0.5,0.3,116587.0625,61176.75,0.896568850214252
60,1,0.5,0.3,10,1,50,1,0.38,0.32,0.3,79113.1,59088,0.802192582302892
100,1,0.5,0.3,10,1,50,1,0.4,0.34,0.26,58981.24,44572.04,0.874153737317312
10,1.5,0.5,0.3,10,1,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.3,10,1,50,0.06,0,0.06,0,224752.333333333,59088,NA
60,1.5,0.5,0.3,10,1,50,0.14,0,0.14,0,245204,37741,NA
100,1.5,0.5,0.3,10,1,50,0.2,0,0.18,0.02,276008.1,37741,NA
10,0.5,0.6,0.3,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.6,0.3,10,1,50,1,1,0,0,7728.86,92508,2.51030589546469
60,0.5,0.6,0.3,10,1,50,1,1,0,0,5176.52,59088,2.47449225623037
100,0.5,0.6,0.3,10,1,50,1,1,0,0,4379.06,59088,2.62694496717023
10,1,0.6,0.3,10,1,50,1,0.64,0.1,0.26,106053.26,144832,0.826508135848854
30,1,0.6,0.3,10,1,50,1,1,0,0,19346.06,70450.8,1.35380214444624
60,1,0.6,0.3,10,1,50,1,1,0,0,12908.9,59088,1.63171590263836
100,1,0.6,0.3,10,1,50,1,1,0,0,11113.26,55245.54,1.69446910603255
10,1.5,0.6,0.3,10,1,50,0.02,0,0.02,0,355000,92508,NA
30,1.5,0.6,0.3,10,1,50,0.52,0.02,0.48,0.02,240337.230769231,59088,0.448280821435524
60,1.5,0.6,0.3,10,1,50,0.84,0.02,0.76,0.06,199888.928571429,41807.0952380952,0.448286264508531
100,1.5,0.6,0.3,10,1,50,0.94,0.04,0.86,0.04,172363.936170213,37741,0.448286264508531
10,0.5,0.7,0.3,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.7,0.3,10,1,50,1,1,0,0,5179.58,92508,3.00344157218762
60,0.5,0.7,0.3,10,1,50,1,1,0,0,3448.02,59088,2.94070811761158
100,0.5,0.7,0.3,10,1,50,1,1,0,0,2631.66,59088,3.2095964962363
10,1,0.7,0.3,10,1,50,0.98,0.98,0,0,43017.612244898,144832,1.45460344312359
30,1,0.7,0.3,10,1,50,1,1,0,0,10778.98,77134.8,2.10687834859184
60,1,0.7,0.3,10,1,50,1,1,0,0,6681.38,59088,2.32204528258438
100,1,0.7,0.3,10,1,50,1,1,0,0,5624,58661.06,2.47446949909728
10,1.5,0.7,0.3,10,1,50,0.14,0.06,0.06,0.02,149511,129882.285714286,4.18380402822084
30,1.5,0.7,0.3,10,1,50,1,0.18,0.68,0.14,125916.08,59088,1.74326919635344
60,1.5,0.7,0.3,10,1,50,1,0.26,0.6,0.14,68551.78,41156.52,1.44824179911087
100,1.5,0.7,0.3,10,1,50,1,0.3,0.52,0.18,48261.54,37741,1.31492859232778
10,0.5,0.5,0.4,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.5,0.4,10,1,50,1,0.38,0.28,0.34,92096.66,92508,0.731393909180392
60,0.5,0.5,0.4,10,1,50,1,0.3,0.32,0.38,67217.62,59088,0.77701844207071
100,0.5,0.5,0.4,10,1,50,1,0.4,0.26,0.34,58977.6,59088,0.717245480823235
10,1,0.5,0.4,10,1,50,0.04,0,0.02,0.02,185790.5,144832,NA
30,1,0.5,0.4,10,1,50,0.1,0.04,0.06,0,152104.4,65772,1.56895738068408
60,1,0.5,0.4,10,1,50,0.14,0.04,0.1,0,185718.428571429,59088,1.34481013921464
100,1,0.5,0.4,10,1,50,0.16,0.04,0.12,0,178258.75,43077.75,1.34482737884804
10,1.5,0.5,0.4,10,1,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.4,10,1,50,0,0,0,0,NA,NA,NA
60,1.5,0.5,0.4,10,1,50,0.04,0,0.04,0,355000,37741,NA
100,1.5,0.5,0.4,10,1,50,0.04,0,0.04,0,290874.5,37741,NA
10,0.5,0.6,0.4,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.6,0.4,10,1,50,1,1,0,0,13025.16,92508,2.02619775388542
60,0.5,0.6,0.4,10,1,50,1,1,0,0,9316.76,59088,1.90066926317277
100,0.5,0.6,0.4,10,1,50,1,1,0,0,8252.7,59088,2.02618534754827
10,1,0.6,0.4,10,1,50,0.38,0.06,0.26,0.06,228385.157894737,144832,1.64365154937368
30,1,0.6,0.4,10,1,50,1,0.32,0.4,0.28,82867.3,68445.6,0.896552291628827
60,1,0.6,0.4,10,1,50,1,0.58,0.16,0.26,48580.46,59088,0.850187883984573
100,1,0.6,0.4,10,1,50,1,0.6,0.16,0.24,42029.16,54391.66,0.896561115265306
10,1.5,0.6,0.4,10,1,50,0.02,0.02,0,0,6282,144832,3.13788604889462
30,1.5,0.6,0.4,10,1,50,0.02,0.02,0,0,9835,59088,1.79308040626918
60,1.5,0.6,0.4,10,1,50,0.14,0.02,0.12,0,287369.142857143,40790.5714285714,1.34479958483366
100,1.5,0.6,0.4,10,1,50,0.18,0.02,0.16,0,258982.333333333,37741,1.34479958483366
10,0.5,0.7,0.4,10,1,50,0,0,0,0,NA,NA,NA
30,0.5,0.7,0.4,10,1,50,1,1,0,0,7190.22,92508,2.60892009168287
60,0.5,0.7,0.4,10,1,50,1,1,0,0,4849.8,59088,2.55519873317491
100,0.5,0.7,0.4,10,1,50,1,1,0,0,4076.48,59088,2.72554719019358
10,1,0.7,0.4,10,1,50,1,0.8,0.02,0.18,85749.36,144832,0.885337838621261
30,1,0.7,0.4,10,1,50,1,1,0,0,19261.14,76466.4,1.4793108124367
60,1,0.7,0.4,10,1,50,1,1,0,0,12582.48,59088,1.64068209080595
100,1,0.7,0.4,10,1,50,1,1,0,0,10448.98,58661.06,1.83791890101572
10,1.5,0.7,0.4,10,1,50,0.04,0.02,0.02,0,113708.5,118670,5.37904155545656
30,1.5,0.7,0.4,10,1,50,0.54,0.04,0.5,0,269442.555555556,59088,2.01720993163147
60,1.5,0.7,0.4,10,1,50,0.96,0.04,0.9,0.02,196631.208333333,40854.1041666667,3.13777679955696
100,1.5,0.7,0.4,10,1,50,1,0.04,0.92,0.04,162039.34,37741,1.79312837570433
10,0.5,0.5,0.2,0.001,1.5,50,1,0,1,0,35752.96,71,NA
30,0.5,0.5,0.2,0.001,1.5,50,1,0,1,0,4723.74,71,NA
60,0.5,0.5,0.2,0.001,1.5,50,1,0,1,0,3026.98,71,NA
100,0.5,0.5,0.2,0.001,1.5,50,1,0,1,0,2452.92,71,NA
10,1,0.5,0.2,0.001,1.5,50,0.84,0,0.84,0,52677.8333333333,71,NA
30,1,0.5,0.2,0.001,1.5,50,1,0,1,0,5441.74,71,NA
60,1,0.5,0.2,0.001,1.5,50,1,0,1,0,3533.66,71,NA
100,1,0.5,0.2,0.001,1.5,50,1,0,1,0,2897.04,71,NA
10,1.5,0.5,0.2,0.001,1.5,50,0.24,0,0.24,0,38051.3333333333,71,NA
30,1.5,0.5,0.2,0.001,1.5,50,1,0,1,0,8991.62,71,NA
60,1.5,0.5,0.2,0.001,1.5,50,1,0,1,0,5082.4,71,NA
100,1.5,0.5,0.2,0.001,1.5,50,1,0,1,0,4040,71,NA
10,0.5,0.6,0.2,0.001,1.5,50,1,0,1,0,14313.08,71,NA
30,0.5,0.6,0.2,0.001,1.5,50,1,0,1,0,3140.5,71,NA
60,0.5,0.6,0.2,0.001,1.5,50,1,0,1,0,2137.04,71,NA
100,0.5,0.6,0.2,0.001,1.5,50,1,0,1,0,1884.46,71,NA
10,1,0.6,0.2,0.001,1.5,50,1,0,1,0,21068.26,71,NA
30,1,0.6,0.2,0.001,1.5,50,1,0,1,0,3668.1,71,NA
60,1,0.6,0.2,0.001,1.5,50,1,0,1,0,2390.66,71,NA
100,1,0.6,0.2,0.001,1.5,50,1,0,1,0,2137.04,71,NA
10,1.5,0.6,0.2,0.001,1.5,50,0.52,0,0.52,0,47176.4615384615,71,NA
30,1.5,0.6,0.2,0.001,1.5,50,1,0,1,0,5031.08,71,NA
60,1.5,0.6,0.2,0.001,1.5,50,1,0,1,0,3279.44,71,NA
100,1.5,0.6,0.2,0.001,1.5,50,1,0,1,0,2847.14,71,NA
10,0.5,0.7,0.2,0.001,1.5,50,1,0,1,0,8417.24,71,NA
30,0.5,0.7,0.2,0.001,1.5,50,1,0,1,0,2518.94,71,NA
60,0.5,0.7,0.2,0.001,1.5,50,1,0,1,0,1680.9,71,NA
100,0.5,0.7,0.2,0.001,1.5,50,1,0,1,0,1470.1,71,NA
10,1,0.7,0.2,0.001,1.5,50,1,0,1,0,12028.5,71,NA
30,1,0.7,0.2,0.001,1.5,50,1,0,1,0,2965.44,71,NA
60,1,0.7,0.2,0.001,1.5,50,1,0,1,0,1983.2,71,NA
100,1,0.7,0.2,0.001,1.5,50,1,0,1,0,1634.48,71,NA
10,1.5,0.7,0.2,0.001,1.5,50,0.96,0,0.96,0,37920.1875,71,NA
30,1.5,0.7,0.2,0.001,1.5,50,1,0,1,0,4152.06,71,NA
60,1.5,0.7,0.2,0.001,1.5,50,1,0,1,0,2698.48,71,NA
100,1.5,0.7,0.2,0.001,1.5,50,1,0,1,0,2222.6,71,NA
10,0.5,0.5,0.3,0.001,1.5,50,0.46,0,0.46,0,73288.347826087,71,NA
30,0.5,0.5,0.3,0.001,1.5,50,1,0,1,0,9761.12,71,NA
60,0.5,0.5,0.3,0.001,1.5,50,1,0,1,0,6333.94,71,NA
100,0.5,0.5,0.3,0.001,1.5,50,1,0,1,0,5233.76,71,NA
10,1,0.5,0.3,0.001,1.5,50,0.24,0,0.24,0,68673.0833333333,71,NA
30,1,0.5,0.3,0.001,1.5,50,1,0,1,0,10802.42,71,NA
60,1,0.5,0.3,0.001,1.5,50,1,0,1,0,7024.88,71,NA
100,1,0.5,0.3,0.001,1.5,50,1,0,1,0,5784.48,71,NA
10,1.5,0.5,0.3,0.001,1.5,50,0,0,0,0,NA,NA,NA
30,1.5,0.5,0.3,0.001,1.5,50,1,0,1,0,22438.58,71,NA
60,1.5,0.5,0.3,0.001,1.5,50,1,0,1,0,11139.24,71,NA
100,1.5,0.5,0.3,0.001,1.5,50,1,0,1,0,8928.68,71,NA
10,0.5,0.6,0.3,0.001,1.5,50,1,0,1,0,34271.22,71,NA
30,0.5,0.6,0.3,0.001,1.5,50,1,0,1,0,4846.16,71,NA
60,0.5,0.6,0.3,0.001,1.5,50,1,0,1,0,3419.84,71,NA
100,0.5,0.6,0.3,0.001,1.5,50,1,0,1,0,2799.64,71,NA
10,1,0.6,0.3,0.001,1.5,50,0.92,0,0.92,0,69159.4565217391,71,NA
30,1,0.6,0.3,0.001,1.5,50,1,0,1,0,6274.08,71,NA
60,1,0.6,0.3,0.001,1.5,50,1,0,1,0,4205.18,71,NA
100,1,0.6,0.3,0.001,1.5,50,1,0,1,0,3407.28,71,NA
10,1.5,0.6,0.3,0.001,1.5,50,0.34,0,0.34,0,50549.5294117647,71,NA
30,1.5,0.6,0.3,0.001,1.5,50,1,0,1,0,9722.66,71,NA
60,1.5,0.6,0.3,0.001,1.5,50,1,0,1,0,5347.62,71,NA
100,1.5,0.6,0.3,0.001,1.5,50,1,0,1,0,4528.36,71,NA
10,0.5,0.7,0.3,0.001,1.5,50,1,0,1,0,17723.34,71,NA
30,0.5,0.7,0.3,0.001,1.5,50,1,0,1,0,3500.82,71,NA
60,0.5,0.7,0.3,0.001,1.5,50,1,0,1,0,2514.64,71,NA
100,0.5,0.7,0.3,0.001,1.5,50,1,0,1,0,2154.2,71,NA
10,1,0.7,0.3,0.001,1.5,50,1,0,1,0,23202.22,71,NA
30,1,0.7,0.3,0.001,1.5,50,1,0,1,0,4056.42,71,NA
60,1,0.7,0.3,0.001,1.5,50,1,0,1,0,2741.68,71,NA
100,1,0.7,0.3,0.001,1.5,50,1,0,1,0,2426.34,71,NA
10,1.5,0.7,0.3,0.001,1.5,50,0.42,0,0.42,0,49683.9047619048,71,NA
30,1.5,0.7,0.3,0.001,1.5,50,1,0,1,0,5907.58,71,NA
60,1.5,0.7,0.3,0.001,1.5,50,1,0,1,0,3998.46,71,NA
100,1.5,0.7,0.3,0.001,1.5,50,1,0,1,0,3324.84,71,NA
10,0.5,0.5,0.4,0.001,1.5,50,0.1,0,0.08,0.02,100868.8,71,NA
30,0.5,0.5,0.4,0.001,1.5,50,1,0,0.98,0.02,54582.4,71,NA
60,0.5,0.5,0.4,0.001,1.5,50,1,0,0.98,0.02,24579.2,71,NA
100,0.5,0.5,0.4,0.001,1.5,50,1,0,0.98,0.02,18556.6,71,NA
10,1,0.5,0.4,0.001,1.5,50,0.02,0,0,0.02,71,71,NA
30,1,0.5,0.4,0.001,1.5,50,0.9,0,0.88,0.02,87818.0222222222,71,NA
60,1,0.5,0.4,0.001,1.5,50,1,0,0.98,0.02,32544.06,71,NA
100,1,0.5,0.4,0.001,1.5,50,1,0,0.98,0.02,22247.6,71,NA
10,1.5,0.5,0.4,0.001,1.5,50,0.02,0,0,0.02,71,71,NA
30,1.5,0.5,0.4,0.001,1.5,50,0.26,0,0.24,0.02,114610.846153846,71,NA
60,1.5,0.5,0.4,0.001,1.5,50,0.92,0,0.9,0.02,80403.5,71,NA
100,1.5,0.5,0.4,0.001,1.5,50,0.98,0,0.96,0.02,47761.1632653061,71,NA
10,0.5,0.6,0.4,0.001,1.5,50,0.48,0,0.48,0,83308.9583333333,71,NA
30,0.5,0.6,0.4,0.001,1.5,50,1,0,1,0,10203.76,71,NA
60,0.5,0.6,0.4,0.001,1.5,50,1,0,1,0,6854.48,71,NA
100,0.5,0.6,0.4,0.001,1.5,50,1,0,1,0,5910.24,71,NA
10,1,0.6,0.4,0.001,1.5,50,0.26,0,0.26,0,104180.615384615,71,NA
30,1,0.6,0.4,0.001,1.5,50,1,0,1,0,13442.14,71,NA
60,1,0.6,0.4,0.001,1.5,50,1,0,1,0,7927.08,71,NA
100,1,0.6,0.4,0.001,1.5,50,1,0,1,0,6597.8,71,NA
10,1.5,0.6,0.4,0.001,1.5,50,0.04,0,0.04,0,65124.5,71,NA
30,1.5,0.6,0.4,0.001,1.5,50,1,0,1,0,23041.22,71,NA
60,1.5,0.6,0.4,0.001,1.5,50,1,0,1,0,10487.3,71,NA
100,1.5,0.6,0.4,0.001,1.5,50,1,0,1,0,8970,71,NA
10,0.5,0.7,0.4,0.001,1.5,50,1,0,1,0,51313.82,71,NA
30,0.5,0.7,0.4,0.001,1.5,50,1,0,1,0,5444.88,71,NA
60,0.5,0.7,0.4,0.001,1.5,50,1,0,1,0,3841.64,71,NA
100,0.5,0.7,0.4,0.001,1.5,50,1,0,1,0,3430.7,71,NA
10,1,0.7,0.4,0.001,1.5,50,0.78,0,0.78,0,74324.2564102564,71,NA
30,1,0.7,0.4,0.001,1.5,50,1,0,1,0,6428.06,71,NA
60,1,0.7,0.4,0.001,1.5,50,1,0,1,0,4448.56,71,NA
100,1,0.7,0.4,0.001,1.5,50,1,0,1,0,3816.86,71,NA
10,1.5,0.7,0.4,0.001,1.5,50,0.08,0,0.08,0,34083,71,NA
30,1.5,0.7,0.4,0.001,1.5,50,1,0,1,0,10834.06,71,NA
60,1.5,0.7,0.4,0.001,1.5,50,1,0,1,0,5897.62,71,NA
100,1.5,0.7,0.4,0.001,1.5,50,1,0,1,0,5015.16,71,NA
10,0.5,0.5,0.2,0.01,1.5,50,1,0,1,0,29423.42,71,NA
30,0.5,0.5,0.2,0.01,1.5,50,1,0,1,0,7018.26,71,NA
