"mu","sigma","item_overlap","class_overlap","add_k","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
60,1,0.7,0.3,0.1,50,1,0,1,12.18,4,3.11474439610399,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.2947994369543,13.0652005630457,4,4,NA,NA
60,1,0.7,0.3,0.5,50,1,0.98,0,12.7,23,3.39417267729049,0,50,0.64421906754996,0.269834922324067,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,11.7353867981045,13.6646132018955,23,23,0.566713428457731,0.721724706642189
60,1,0.7,0.3,1,50,1,1,0,13.88,57,3.35419323308869,0,50,1.44650354769211,0.27743134397297,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12.9267488304311,14.8332511695689,57,57,1.36765843211904,1.52534866326518
60,1,0.7,0.4,0.001,50,1,0,1,14.8,1,3.38061701891407,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.8392392735893,15.7607607264107,1,1,NA,NA
60,1,0.7,0.4,0.01,50,1,0,1,14.8,1,3.38061701891407,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.8392392735893,15.7607607264107,1,1,NA,NA
60,1,0.7,0.4,0.1,50,1,0,1,14.32,4,2.6606735375595,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.5638449471249,15.0761550528751,4,4,NA,NA
60,1,0.7,0.4,0.5,50,1,0.8,0,15.76,23,4.32628416702805,0,50,0.524341113797246,0.245335289707891,40,0.669628940677746,0.887562499842239,6.93889390390723e-18,0.0713475991333587,14.5304836437497,16.9895163562503,23,23,0.445879081650721,0.602803145943771
60,1,0.7,0.4,1,50,1,1,0,18.36,57,4.88546365271924,0,50,1.1766960813657,0.321733127728149,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,16.9715665922585,19.7484334077415,57,57,1.08526053815655,1.26813162457485
60,1.5,0.5,0.2,0.001,50,1,0,1,17.74,1,4.86893526474166,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.3562639081482,19.1237360918518,1,1,NA,NA
60,1.5,0.5,0.2,0.01,50,1,0,1,17.74,1,4.86893526474166,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.3562639081482,19.1237360918518,1,1,NA,NA
60,1.5,0.5,0.2,0.1,50,1,0,1,18.5,4,4.83292280686779,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,17.1264985354346,19.8735014645654,4,4,NA,NA
60,1.5,0.5,0.2,0.5,50,1,0.26,0.4,28.64,23,13.2044519394183,0,50,0.42744401482694,0,13,0.158715274935524,0.395531572648488,0.276083897302565,0.538185622524106,24.8873362802728,32.3926637197272,23,23,0.42744401482694,0.42744401482694
60,1.5,0.5,0.2,1,50,1,0.6,0.1,41.9,57,21.9212412131825,0,50,0.826712052507568,0.383201764736071,30,0.461814377475894,0.723916102697434,0.0434757649318904,0.213602314374797,35.6700521786501,48.1299478213499,57,57,0.683622161938585,0.969801943076551
60,1.5,0.5,0.3,0.001,50,1,0,1,29.76,1,10.7258223603658,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,26.7117550125783,32.8082449874218,1,1,NA,NA
60,1.5,0.5,0.3,0.01,50,1,0,1,29.76,1,10.7258223603658,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,26.7117550125783,32.8082449874218,1,1,NA,NA
60,1.5,0.5,0.3,0.1,50,1,0,1,34.36,4,13.3581130281739,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,30.5636662820364,38.1563337179636,4,4,NA,NA
60,1.5,0.5,0.3,0.5,50,1,0.02,0.88,64.6,23,34.7057602699951,0,50,0.42744401482694,NA,1,0.00353925927164624,0.104954435896378,0.76195182616797,0.943823998490677,54.7367320636788,74.4632679363212,23,23,NA,NA
60,1.5,0.5,0.3,1,50,1,0.18,0.64,91.3,57,47.2346508920936,0,50,0.706148207704527,0.320400031813198,9,0.0977019267023418,0.307960536743008,0.501410168761127,0.758612503481533,77.8760607460284,104.723939253972,57,57,0.459866941610933,0.952429473798121
60,1.5,0.5,0.4,0.001,50,1,0,1,112.12,1,60.463394221763,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,94.9364934895763,129.303506510424,1,1,NA,NA
60,1.5,0.5,0.4,0.01,50,1,0,1,114.92,1,61.2968155113847,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,97.4996377797626,132.340362220237,1,1,NA,NA
60,1.5,0.5,0.4,0.1,50,1,0,1,152.2,4,82.0121942152507,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,128.892392291721,175.507607708279,4,4,NA,NA
60,1.5,0.5,0.4,0.5,50,0.96,0.02,0.94,528.229166666667,23,573.575654531842,0,48,0.42744401482694,NA,1,0.00353925927164624,0.104954435896378,0.837829083111618,0.979385029651026,361.680157701627,694.778175631707,23,23,NA,NA
60,1.5,0.5,0.4,1,50,0.86,0.04,0.82,731.813953488372,57,620.537986858176,0,43,0.89726669805539,0.619049880899767,2,0.0110388843276198,0.13460090687507,0.692039463256992,0.902298073297658,540.840549385346,922.787357591398,57,57,-4.66467581041411,6.45920920652489
60,1.5,0.6,0.2,0.001,50,1,0,1,14.74,1,2.08796356211853,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.1466073212563,15.3333926787437,1,1,NA,NA
60,1.5,0.6,0.2,0.01,50,1,0,1,14.74,1,2.08796356211853,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.1466073212563,15.3333926787437,1,1,NA,NA
60,1.5,0.6,0.2,0.1,50,1,0,1,14.9,4,2.39259060349203,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.2200332739989,15.5799667260011,4,4,NA,NA
60,1.5,0.6,0.2,0.5,50,1,0.58,0.02,18.2,23,5.27218345349884,0,50,0.494269600323703,0.209759235594197,29,0.442334417685782,0.70624996645288,0.00353925927164624,0.104954435896378,16.701662040919,19.698337959081,23,23,0.41448145425259,0.574057746394816
60,1.5,0.6,0.2,1,50,1,0.98,0,25.4,57,9.68482928953045,0,50,0.905913282611483,0.409235819048411,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,22.6476019699025,28.1523980300975,57,57,0.788367030919546,1.02345953430342
60,1.5,0.6,0.3,0.001,50,1,0,1,17.52,1,4.81595986151827,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.1513193511629,18.8886806488371,1,1,NA,NA
60,1.5,0.6,0.3,0.01,50,1,0,1,17.52,1,4.81595986151827,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,16.1513193511629,18.8886806488371,1,1,NA,NA
60,1.5,0.6,0.3,0.1,50,1,0,0.98,17.68,4,4.86318951357008,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,16.2978968325636,19.0621031674364,4,4,NA,NA
60,1.5,0.6,0.3,0.5,50,1,0.18,0.46,27.44,23,10.2203478514228,0,50,0.732874258784991,0.500996671448933,9,0.0977019267023418,0.307960536743008,0.329696521922244,0.596011286008425,24.5354092785531,30.3445907214469,23,23,0.347774126756737,1.11797439081325
60,1.5,0.6,0.3,1,50,1,0.6,0.12,44.74,57,21.2994299051809,0,50,0.725533833842003,0.539859994866397,30,0.461814377475894,0.723916102697434,0.0561760015093228,0.23804817383203,38.6867689970959,50.7932310029041,57,57,0.523946798768694,0.927120868915312
60,1.5,0.6,0.4,0.001,50,1,0,1,30.4,1,11.2376916795984,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,27.2062833616276,33.5937166383724,1,1,NA,NA
60,1.5,0.6,0.4,0.01,50,1,0,1,30.82,1,11.0410920784909,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,27.6821563500541,33.9578436499459,1,1,NA,NA
60,1.5,0.6,0.4,0.1,50,1,0,1,35.32,4,16.1276034126815,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,30.7365858234337,39.9034141765663,4,4,NA,NA
60,1.5,0.6,0.4,0.5,50,1,0.04,0.9,58.66,23,25.1628248633185,0,50,0.682856826709935,0.36120826256878,2,0.0110388843276198,0.13460090687507,0.786397685625204,0.95652423506811,51.5088042984551,65.8111957015449,23,23,-2.56247065331748,3.92818430673735
60,1.5,0.6,0.4,1,50,1,0.12,0.68,94.96,57,45.6892610076873,0,50,0.839922963740742,0.539459387053409,6,0.0561760015093228,0.23804817383203,0.541897026918559,0.792417837393432,81.9752556916916,107.944744308308,57,57,0.273795056690452,1.40605087079103
60,1.5,0.7,0.2,0.001,50,1,0,1,13.2,1,2.77746029931765,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4106545166697,13.9893454833303,1,1,NA,NA
60,1.5,0.7,0.2,0.01,50,1,0,1,13.2,1,2.77746029931765,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4106545166697,13.9893454833303,1,1,NA,NA
60,1.5,0.7,0.2,0.1,50,1,0,1,13.2,4,2.77746029931765,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4106545166697,13.9893454833303,4,4,NA,NA
60,1.5,0.7,0.2,0.5,50,1,0.88,0,14.52,23,4.05190809171105,0,50,0.566760094035846,0.230132375353975,44,0.76195182616797,0.943823998490677,6.93889390390723e-18,0.0713475991333587,13.368460461578,15.671539538422,23,23,0.496793456942055,0.636726731129637
60,1.5,0.7,0.2,1,50,1,1,0,17.52,57,6.50977287293058,0,50,1.24826759665368,0.379444690980139,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,15.6699430195217,19.3700569804783,57,57,1.14043060864258,1.35610458466478
60,1.5,0.7,0.3,0.001,50,1,0,1,14.66,1,2.66197716913192,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.9034744591313,15.4165255408687,1,1,NA,NA
60,1.5,0.7,0.3,0.01,50,1,0,1,14.66,1,2.66197716913192,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,13.9034744591313,15.4165255408687,1,1,NA,NA
60,1.5,0.7,0.3,0.1,50,1,0,1,14.98,4,3.1330366048527,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.0896008487478,15.8703991512522,4,4,NA,NA
60,1.5,0.7,0.3,0.5,50,1,0.58,0.06,18.78,23,6.17529640699827,0,50,0.480288044871697,0.158322252729088,29,0.442334417685782,0.70624996645288,0.020614970348974,0.162170916888382,17.025000179377,20.534999820623,23,23,0.420065480695812,0.540510609047582
60,1.5,0.7,0.3,1,50,1,0.92,0,27.72,57,12.1605585263782,0,50,0.885439309840702,0.388069271359415,46,0.811617530816572,0.968450485911407,6.93889390390723e-18,0.0713475991333587,24.2640075057315,31.1759924942685,57,57,0.770196961486935,1.00068165819447
60,1.5,0.7,0.4,0.001,50,1,0,1,19.6,1,5.52545131594678,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18.0296841108132,21.1703158891868,1,1,NA,NA
60,1.5,0.7,0.4,0.01,50,1,0,1,19.6,1,5.52545131594678,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18.0296841108132,21.1703158891868,1,1,NA,NA
60,1.5,0.7,0.4,0.1,50,1,0,1,20.32,4,6.47897699155838,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18.4786951121699,22.1613048878301,4,4,NA,NA
60,1.5,0.7,0.4,0.5,50,1,0.16,0.54,30.06,23,11.8896456410352,0,50,0.619003623739186,0.264377377342864,8,0.0833742067803341,0.28514216063035,0.403988713991575,0.670303478077756,26.6810000958593,33.4389999041407,23,23,0.397978605074959,0.840028642403413
60,1.5,0.7,0.4,1,50,1,0.44,0.06,45.98,57,19.0504057485313,0,50,0.806764990602817,0.462603395861444,22,0.311621992112572,0.576939719783431,0.020614970348974,0.162170916888382,40.5659345903496,51.3940654096504,57,57,0.601658135280526,1.01187184592511
100,0.5,0.5,0.2,0.001,50,1,0,1,11.58,1,3.429107101011,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.6054585447346,12.5545414552654,1,1,NA,NA
100,0.5,0.5,0.2,0.01,50,1,0,1,11.58,1,3.429107101011,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.6054585447346,12.5545414552654,1,1,NA,NA
100,0.5,0.5,0.2,0.1,50,1,0,1,11.58,4,3.429107101011,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,10.6054585447346,12.5545414552654,4,4,NA,NA
100,0.5,0.5,0.2,0.5,50,1,1,0,11.46,23,3.41192386928488,0,50,0.743836362471391,0.317306252564317,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,10.4903419651584,12.4296580348416,23,23,0.653658923263478,0.834013801679304
100,0.5,0.5,0.2,1,50,1,1,0,12.46,60.72,3.74280261683293,10.1760824024388,50,1.62344321235025,0.376604448268646,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,11.3963072655549,13.5236927344451,57.8279893799615,63.6120106200385,1.5164134123866,1.7304730123139
100,0.5,0.5,0.3,0.001,50,1,0,1,15.24,1,3.49086270841172,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.2479077953021,16.2320922046979,1,1,NA,NA
100,0.5,0.5,0.3,0.01,50,1,0,1,15.24,1,3.49086270841172,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.2479077953021,16.2320922046979,1,1,NA,NA
100,0.5,0.5,0.3,0.1,50,1,0,1,15.12,4,3.60068020784736,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.0966980072841,16.1433019927159,4,4,NA,NA
100,0.5,0.5,0.3,0.5,50,1,0.8,0,15.88,23,4.08401563090415,0,50,0.504067858391838,0.184724907825133,40,0.669628940677746,0.887562499842239,6.93889390390723e-18,0.0713475991333587,14.7193355999016,17.0406644000984,23,23,0.444989966771368,0.563145750012308
100,0.5,0.5,0.3,1,50,1,1,0,17.94,57,5.08864281653622,0,50,1.19426138407352,0.280220102799358,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,16.4938237127995,19.3861762872005,57,57,1.11462371201125,1.27389905613579
100,0.5,0.5,0.4,0.001,50,1,0,1,33.72,1,7.35413253253723,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,31.6299786593541,35.8100213406459,1,1,NA,NA
100,0.5,0.5,0.4,0.01,50,1,0,1,33.72,1,7.35413253253723,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,31.6299786593541,35.8100213406459,1,1,NA,NA
100,0.5,0.5,0.4,0.1,50,1,0,1,34.98,4,9.23721399822368,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,32.3548128281637,37.6051871718363,4,4,NA,NA
100,0.5,0.5,0.4,0.5,50,1,0.02,0.88,38.9,23,10.8010770438009,0,50,0.42744401482694,NA,1,0.00353925927164624,0.104954435896378,0.76195182616797,0.943823998490677,35.8303678681847,41.9696321318153,23,23,NA,NA
100,0.5,0.5,0.4,1,50,1,0.6,0.02,43.72,58.86,14.1638228438166,7.43683606194495,50,0.591496218063148,0.287903848339536,30,0.461814377475894,0.723916102697434,0.00353925927164624,0.104954435896378,39.6946860859887,47.7453139140113,56.746474576358,60.973525423642,0.483991154296892,0.699001281829404
100,0.5,0.6,0.2,0.001,50,1,0,1,8.36,1,1.32110034533679,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.98454743606096,8.73545256393904,1,1,NA,NA
100,0.5,0.6,0.2,0.01,50,1,0,1,8.36,1,1.32110034533679,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.98454743606096,8.73545256393904,1,1,NA,NA
100,0.5,0.6,0.2,0.1,50,1,0,0.98,8.36,4,1.32110034533679,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,7.98454743606096,8.73545256393904,4,4,NA,NA
100,0.5,0.6,0.2,0.5,50,1,1,0,8.48,23,1.61927169317769,0,50,1.01725544990141,0.206339837533003,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8.01980807660565,8.94019192339435,23,23,0.958614316911031,1.07589658289179
100,0.5,0.6,0.2,1,50,1,1,0,9.32,88,2.81714865255851,0,50,2.28758246112322,0.293535024905313,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8.51937521147884,10.1206247885212,88,88,2.20416073006727,2.37100419217917
100,0.5,0.6,0.3,0.001,50,1,0,1,12.72,1,2.94188610886809,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.8839252186331,13.5560747813669,1,1,NA,NA
100,0.5,0.6,0.3,0.01,50,1,0,1,12.72,1,2.94188610886809,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.8839252186331,13.5560747813669,1,1,NA,NA
100,0.5,0.6,0.3,0.1,50,1,0,1,12.72,4,2.94188610886809,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.8839252186331,13.5560747813669,4,4,NA,NA
100,0.5,0.6,0.3,0.5,50,1,1,0,12.6,23,2.96922995583236,0,50,0.631774264333336,0.252793124048788,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,11.7561541833087,13.4438458166913,23,23,0.559931253387729,0.703617275278944
100,0.5,0.6,0.3,1,50,1,1,0,13.2,88,2.77746029931765,0,50,1.92253430050579,0.236466314980703,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12.4106545166697,13.9893454833303,88,88,1.85533131735761,1.98973728365397
100,0.5,0.6,0.4,0.001,50,1,0,1,15.64,1,3.41521206799633,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.6694074694244,16.6105925305756,1,1,NA,NA
100,0.5,0.6,0.4,0.01,50,1,0,1,15.8,1,3.56857028479908,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.7858235464446,16.8141764535554,1,1,NA,NA
100,0.5,0.6,0.4,0.1,50,1,0,1,15.8,4,3.56857028479908,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,14.7858235464446,16.8141764535554,4,4,NA,NA
100,0.5,0.6,0.4,0.5,50,1,0.7,0,17.04,23,4.18919893954704,0,50,0.471229068292596,0.145089107705563,35,0.562496495355466,0.808964464991191,6.93889390390723e-18,0.0713475991333587,15.8494428343347,18.2305571656653,23,23,0.421389216007515,0.521068920577677
100,0.5,0.6,0.4,1,50,1,1,0,18.6,88,4.42626668137991,0,50,1.58454651120971,0.255568259496609,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,17.3420689275663,19.8579310724337,88,88,1.51191481549626,1.65717820692316
100,0.5,0.7,0.2,0.001,50,1,0,1,7.9,1,1.59399382888724,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.44699196615065,8.35300803384935,1,1,NA,NA
100,0.5,0.7,0.2,0.01,50,1,0,1,7.9,1,1.59399382888724,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7.44699196615065,8.35300803384935,1,1,NA,NA
100,0.5,0.7,0.2,0.1,50,1,0,0.96,7.9,4,1.59399382888724,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.86539909312493,0.98896111567238,7.44699196615065,8.35300803384935,4,4,NA,NA
100,0.5,0.7,0.2,0.5,50,1,1,0,7.9,23,1.59399382888724,0,50,1.09234637967403,0.230095935290982,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,7.44699196615065,8.35300803384935,23,23,1.02695383840198,1.15773892094608
100,0.5,0.7,0.2,1,50,1,1,0,7.9,88,1.59399382888724,0,50,2.43418897822309,0.230095935290982,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,7.44699196615065,8.35300803384935,88,88,2.36879643695104,2.49958151949514
100,0.5,0.7,0.3,0.001,50,1,0,1,8.64,1,2.21091909967464,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8.01166374411702,9.26833625588298,1,1,NA,NA
100,0.5,0.7,0.3,0.01,50,1,0,1,8.64,1,2.21091909967464,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8.01166374411702,9.26833625588298,1,1,NA,NA
100,0.5,0.7,0.3,0.1,50,1,0,0.94,8.64,4,2.21091909967464,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.837829083111618,0.979385029651026,8.01166374411702,9.26833625588298,4,4,NA,NA
100,0.5,0.7,0.3,0.5,50,1,1,0,8.88,23,2.54462218036712,0,50,0.992608004324454,0.295569954906603,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8.15682637791498,9.60317362208502,23,23,0.908607952560983,1.07660805608793
100,0.5,0.7,0.3,1,50,1,1,0,9.24,88,2.93855441345168,0,50,2.30380106544755,0.325235288073768,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,8.40487207599393,10.0751279240061,88,88,2.21137021928074,2.39623191161436
100,0.5,0.7,0.4,0.001,50,1,0,1,12.06,1,3.11945835172763,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.1734597455891,12.9465402544109,1,1,NA,NA
100,0.5,0.7,0.4,0.01,50,1,0,1,12.06,1,3.11945835172763,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.1734597455891,12.9465402544109,1,1,NA,NA
100,0.5,0.7,0.4,0.1,50,1,0,1,12.06,4,3.11945835172763,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11.1734597455891,12.9465402544109,4,4,NA,NA
100,0.5,0.7,0.4,0.5,50,1,1,0,12.3,23,3.10529501704059,0,50,0.660316591446139,0.271349839486173,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,11.4174849207705,13.1825150792295,23,23,0.583199820324898,0.73743336256738
100,0.5,0.7,0.4,1,50,1,1,0,12.9,88,2.98465463082517,0,50,1.9510766276186,0.26195081824324,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,12.0517705391787,13.7482294608213,88,88,1.87663102877934,2.02552222645786
100,1,0.5,0.2,0.001,50,1,0,1,13.36,1,3.09548716946566,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4802722802105,14.2397277197895,1,1,NA,NA
100,1,0.5,0.2,0.01,50,1,0,1,13.36,1,3.09548716946566,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4802722802105,14.2397277197895,1,1,NA,NA
100,1,0.5,0.2,0.1,50,1,0,1,13.2,4,2.77746029931765,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12.4106545166697,13.9893454833303,4,4,NA,NA
100,1,0.5,0.2,0.5,50,1,0.96,0,14,23,3.11022015101103,0,50,0.544508220273312,0.216970320718143,48,0.86539909312493,0.98896111567238,6.93889390390723e-18,0.0713475991333587,13.1160852131832,14.8839147868168,23,23,0.481506606440995,0.607509834105629
100,1,0.5,0.2,1,50,1,1,0,16.7,57,4.83292280686779,0,50,1.26432005862461,0.269928893896022,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,15.3264985354346,18.0735014645654,57,57,1.18760711577192,1.3410330014773
100,1,0.5,0.3,0.001,50,1,0,1,17.3,1,4.88751011273029,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15.9109849947585,18.6890150052415,1,1,NA,NA
100,1,0.5,0.3,0.01,50,1,0,1,17.3,1,4.88751011273029,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15.9109849947585,18.6890150052415,1,1,NA,NA
100,1,0.5,0.3,0.1,50,1,0,0.98,17.62,4,4.98933556575974,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,16.2020465211981,19.0379534788019,4,4,NA,NA
100,1,0.5,0.3,0.5,50,1,0.42,0.14,20.88,23,7.88861230392473,0,50,0.577650553099827,0.384214381838181,21,0.29375003354712,0.557665582314218,0.0695083342701629,0.261861937105855,18.6380811889997,23.1219188110003,23,23,0.402758263309507,0.752542842890147
100,1,0.5,0.3,1,50,1,0.94,0,26.5,57,11.7911242994423,0,50,0.932191722876493,0.47485508358829,47,0.837829083111618,0.979385029651026,6.93889390390723e-18,0.0713475991333587,23.1489995513392,29.8510004486608,57,57,0.792769047203265,1.07161439854972
100,1,0.5,0.4,0.001,50,1,0,1,43.24,1,16.6004179932621,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,38.5222134064002,47.9577865935998,1,1,NA,NA
100,1,0.5,0.4,0.01,50,1,0,1,43.5,1,16.377249027669,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,38.845637324666,48.154362675334,1,1,NA,NA
100,1,0.5,0.4,0.1,50,1,0,1,48.08,4,20.1604178771074,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,42.3504726338462,53.8095273661538,4,4,NA,NA
100,1,0.5,0.4,0.5,50,1,0.04,0.84,59.02,23,27.9675394932433,0,50,0.42744401482694,0,2,0.0110388843276198,0.13460090687507,0.71485783936965,0.916625793219666,51.0717132200676,66.9682867799324,23,23,0.42744401482694,0.42744401482694
100,1,0.5,0.4,1,50,1,0.18,0.52,76.04,57,35.3166203574095,0,50,0.755928732429745,0.311988114435011,9,0.0977019267023418,0.307960536743008,0.385117448900446,0.652028647134219,66.0031275476877,86.0768724523123,57,57,0.516113438422516,0.995744026436974
100,1,0.6,0.2,0.001,50,1,0,1,10.26,1,2.78340563676506,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.46896487046228,11.0510351295377,1,1,NA,NA
100,1,0.6,0.2,0.01,50,1,0,1,10.26,1,2.78340563676506,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.46896487046228,11.0510351295377,1,1,NA,NA
100,1,0.6,0.2,0.1,50,1,0,1,10.26,4,2.78340563676506,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9.46896487046228,11.0510351295377,4,4,NA,NA
100,1,0.6,0.2,0.5,50,1,1,0,10.86,23,3.0839280544296,0,50,0.788916832998983,0.278989457008422,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,9.98355734435604,11.736442655644,23,23,0.709628906600728,0.868204759397238
